,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.6167,994.13,9,1.8089
1,Pakistan,S8_G2,8,Super 8 stage,957.8763,811.4831,7,1.3071
2,Ireland,A,4,Group stage,521.3052,487.3918,4,0.5299
3,Canada,A,0,Group stage,412.4434,688.6376,4,-4.3155
4,United States of America,A,2,Group stage,442.9665,577.7959,4,-2.1067
5,England,S8_G2,14,Semifinalist,1142.241,968.7946,8,1.355
6,Australia,S8_G1,10,Finalist,1245.1877,1071.3738,9,1.207
7,Namibia,B,2,Group stage,448.3616,547.5108,4,-1.5492
8,Scotland,B,4,Group stage,463.3694,519.0233,4,-0.8696
9,Oman,B,0,Group stage,421.3474,581.2379,4,-2.4983
10,New Zealand,S8_G1,8,Super 8 stage,1027.9218,783.4631,7,2.1827
11,West Indies,S8_G2,12,Semifinalist,1233.2783,983.9132,8,1.9482
12,Afghanistan,C,4,Group stage,570.5083,572.5134,4,-0.0313
13,Uganda,C,0,Group stage,422.1086,737.547,4,-4.9287
14,Papua New Guinea,C,2,Group stage,490.9304,657.3349,4,-2.6001
15,South Africa,S8_G2,8,Super 8 stage,966.034,883.7928,7,0.7343
16,Sri Lanka,D,4,Group stage,532.4763,457.4131,4,1.1729
17,Bangladesh,S8_G1,6,Super 8 stage,840.9208,851.4611,7,-0.0941
18,Netherlands,D,2,Group stage,496.0665,537.186,4,-0.6425
19,Nepal,D,0,Group stage,427.8997,605.8564,4,-2.7806
