,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1269.8987,1010.0667,9,1.8044
1,Pakistan,S8_G2,8,Super 8 stage,956.2026,810.443,7,1.3014
2,Ireland,A,4,Group stage,507.9211,479.3671,4,0.4462
3,Canada,A,0,Group stage,385.7788,674.2561,4,-4.5075
4,United States of America,A,2,Group stage,448.8566,566.2343,4,-1.834
5,England,S8_G2,14,Semifinalist,1126.44,960.1236,8,1.2993
6,Australia,S8_G1,8,Super 8 stage,961.9017,820.4437,7,1.263
7,Namibia,B,4,Group stage,468.5471,538.4346,4,-1.092
8,Scotland,B,2,Group stage,460.0079,543.5254,4,-1.305
9,Oman,B,0,Group stage,438.7065,565.9368,4,-1.988
10,New Zealand,S8_G1,12,Finalist,1311.8925,1030.0172,9,1.9575
11,West Indies,S8_G2,10,Semifinalist,1224.0161,987.8165,8,1.8453
12,Afghanistan,C,4,Group stage,577.4463,612.2028,4,-0.5431
13,Uganda,C,0,Group stage,460.0759,737.0249,4,-4.3273
14,Papua New Guinea,C,2,Group stage,472.4132,656.5081,4,-2.8765
15,South Africa,S8_G2,8,Super 8 stage,970.5552,885.9606,7,0.7553
16,Sri Lanka,D,4,Group stage,530.8415,482.6877,4,0.7524
17,Bangladesh,S8_G1,6,Super 8 stage,854.8245,842.4219,7,0.1107
18,Netherlands,D,2,Group stage,480.4554,517.933,4,-0.5856
19,Nepal,D,0,Group stage,423.8286,609.2062,4,-2.8965
