,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1267.6258,1009.6132,9,1.7918
1,Pakistan,S8_G2,8,Super 8 stage,948.8686,810.7693,7,1.233
2,Ireland,A,4,Group stage,538.8647,487.1658,4,0.8078
3,Canada,A,0,Group stage,390.5353,682.3273,4,-4.5592
4,United States of America,A,2,Group stage,436.7622,558.4104,4,-1.9008
5,England,S8_G2,14,Champion,1258.1121,1093.7819,9,1.1412
6,Australia,S8_G1,10,Super 8 stage,997.6554,822.5858,7,1.5631
7,Namibia,B,2,Group stage,453.4449,537.6044,4,-1.315
8,Scotland,B,4,Group stage,471.9095,543.5912,4,-1.12
9,Oman,B,0,Group stage,440.1215,593.4219,4,-2.3953
10,New Zealand,S8_G1,10,Semifinalist,1184.0021,923.3418,8,2.0364
11,West Indies,S8_G2,10,Semifinalist,1222.3934,976.0316,8,1.9247
12,Afghanistan,C,4,Group stage,581.1694,590.346,4,-0.1434
13,Uganda,C,0,Group stage,418.9376,783.1738,4,-5.6912
14,Papua New Guinea,C,2,Group stage,522.521,648.3573,4,-1.9662
15,South Africa,S8_G2,6,Super 8 stage,966.0574,870.0646,7,0.8571
16,Sri Lanka,D,4,Group stage,508.4847,470.0996,4,0.5998
17,Bangladesh,S8_G1,8,Super 8 stage,860.9248,851.2082,7,0.0868
18,Netherlands,D,2,Group stage,486.1758,546.6346,4,-0.9447
19,Nepal,D,0,Group stage,434.9723,591.0102,4,-2.4381
