,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1269.4683,1001.2868,9,1.8624
1,Pakistan,S8_G2,6,Super 8 stage,940.1729,824.1101,7,1.0363
2,Ireland,A,4,Group stage,497.1291,467.4956,4,0.463
3,Canada,A,0,Group stage,387.9966,645.42,4,-4.0222
4,United States of America,A,2,Group stage,433.2744,561.9272,4,-2.0102
5,England,S8_G2,12,Semifinalist,1138.0701,976.8577,8,1.2595
6,Australia,S8_G1,12,Finalist,1244.0626,1062.1044,9,1.2636
7,Namibia,B,4,Group stage,469.2482,559.5797,4,-1.4114
8,Scotland,B,2,Group stage,469.3431,553.9906,4,-1.3226
9,Oman,B,0,Group stage,454.4133,583.9038,4,-2.0233
10,New Zealand,S8_G1,8,Super 8 stage,1051.4347,786.7916,7,2.3629
11,West Indies,S8_G2,12,Semifinalist,1214.9756,982.7718,8,1.8141
12,Afghanistan,C,4,Group stage,548.2684,591.5832,4,-0.6768
13,Uganda,C,0,Group stage,450.935,750.3355,4,-4.6781
14,Papua New Guinea,C,2,Group stage,502.0965,633.8634,4,-2.0589
15,South Africa,S8_G2,10,Super 8 stage,951.8805,858.1615,7,0.8368
16,Sri Lanka,S8_G1,6,Super 8 stage,875.2098,892.6715,7,-0.1559
17,Bangladesh,D,4,Group stage,524.4996,464.5977,4,0.936
18,Netherlands,D,2,Group stage,513.5326,539.5458,4,-0.4065
19,Nepal,D,0,Group stage,431.8455,630.8588,4,-3.1096
