,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1246.7061,982.6236,9,1.8339
1,Pakistan,S8_G2,10,Semifinalist,1080.9623,937.5648,8,1.1203
2,Ireland,A,4,Group stage,527.6506,483.3895,4,0.6916
3,Canada,A,0,Group stage,387.8079,680.7734,4,-4.5776
4,United States of America,A,2,Group stage,444.4935,566.1239,4,-1.9005
5,England,S8_G2,14,Finalist,1266.5323,1083.5174,9,1.2709
6,Australia,S8_G1,8,Super 8 stage,968.2331,820.5034,7,1.319
7,Namibia,B,2,Group stage,467.7489,542.6491,4,-1.1703
8,Scotland,B,4,Group stage,462.1384,538.9968,4,-1.2009
9,Oman,B,0,Group stage,440.6429,587.058,4,-2.2877
10,New Zealand,S8_G1,12,Semifinalist,1177.236,897.0101,8,2.1893
11,West Indies,S8_G2,8,Super 8 stage,1094.2909,843.9073,7,2.2356
12,Afghanistan,C,4,Group stage,565.6617,632.2748,4,-1.0408
13,Uganda,C,0,Group stage,454.3283,734.1989,4,-4.373
14,Papua New Guinea,C,2,Group stage,502.221,669.9144,4,-2.6202
15,South Africa,S8_G2,8,Super 8 stage,948.4526,860.522,7,0.7851
16,Sri Lanka,D,4,Group stage,519.3536,485.1456,4,0.5345
17,Bangladesh,S8_G1,6,Super 8 stage,842.1756,843.7646,7,-0.0142
18,Netherlands,D,2,Group stage,487.5768,522.5235,4,-0.546
19,Nepal,D,0,Group stage,433.053,604.8043,4,-2.6836
