,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1255.4768,1003.8252,9,1.7476
1,Pakistan,S8_G2,8,Super 8 stage,970.0996,797.9634,7,1.5369
2,Ireland,A,4,Group stage,517.2203,484.914,4,0.5048
3,Canada,A,0,Group stage,390.8015,668.323,4,-4.3363
4,United States of America,A,2,Group stage,447.3432,581.3848,4,-2.0944
5,England,S8_G2,12,Finalist,1268.0359,1098.3837,9,1.1781
6,Australia,S8_G1,12,Semifinalist,1116.5338,937.3058,8,1.4002
7,Namibia,B,4,Group stage,452.256,546.4914,4,-1.4724
8,Scotland,B,2,Group stage,471.9965,558.2942,4,-1.3484
9,Oman,B,0,Group stage,426.7724,575.6279,4,-2.3259
10,New Zealand,S8_G1,10,Super 8 stage,1044.2669,775.3384,7,2.4011
11,West Indies,S8_G2,10,Semifinalist,1242.2487,974.7071,8,2.0902
12,Afghanistan,C,4,Group stage,563.8299,621.4406,4,-0.9002
13,Uganda,C,0,Group stage,435.5455,754.4393,4,-4.9827
14,Papua New Guinea,C,2,Group stage,507.4634,650.8729,4,-2.2408
15,South Africa,S8_G2,8,Super 8 stage,951.2266,863.4839,7,0.7834
16,Sri Lanka,D,4,Group stage,528.0112,488.3322,4,0.62
17,Bangladesh,S8_G1,6,Super 8 stage,831.8636,843.1835,7,-0.1011
18,Netherlands,D,2,Group stage,480.612,533.3489,4,-0.824
19,Nepal,D,0,Group stage,440.0949,584.0383,4,-2.2491
