,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.4424,1002.783,9,1.7754
1,Pakistan,S8_G2,8,Super 8 stage,965.8011,827.8049,7,1.2321
2,Ireland,A,4,Group stage,517.9257,485.2874,4,0.51
3,Canada,A,0,Group stage,413.9111,687.9646,4,-4.2821
4,United States of America,A,2,Group stage,446.0533,548.7755,4,-1.605
5,England,S8_G2,14,Finalist,1262.1781,1076.0858,9,1.2923
6,Australia,S8_G1,8,Super 8 stage,977.875,819.5646,7,1.4135
7,Namibia,B,2,Group stage,462.9136,544.4906,4,-1.2746
8,Scotland,B,4,Group stage,478.9155,553.0536,4,-1.1584
9,Oman,B,0,Group stage,441.1089,593.052,4,-2.3741
10,New Zealand,S8_G1,12,Semifinalist,1162.1283,899.2453,8,2.0538
11,West Indies,S8_G2,8,Super 8 stage,1089.4515,854.5887,7,2.097
12,Afghanistan,C,4,Group stage,560.3427,614.7084,4,-0.8495
13,Uganda,C,0,Group stage,461.8419,769.08,4,-4.8006
14,Papua New Guinea,C,2,Group stage,515.5878,643.7312,4,-2.0022
15,South Africa,S8_G2,10,Semifinalist,1080.25,1001.254,8,0.6172
16,Sri Lanka,D,4,Group stage,524.2109,486.5044,4,0.5892
17,Bangladesh,S8_G1,6,Super 8 stage,840.9112,852.0066,7,-0.0991
18,Netherlands,D,2,Group stage,485.8231,510.2855,4,-0.3822
19,Nepal,D,0,Group stage,418.7224,594.1286,4,-2.7407
