,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1117.8417,872.7012,8,1.9152
1,Pakistan,S8_G2,6,Super 8 stage,935.3431,812.7408,7,1.0947
2,Ireland,A,4,Group stage,506.0207,492.4591,4,0.2119
3,Canada,A,0,Group stage,395.1761,680.5686,4,-4.4593
4,United States of America,A,2,Group stage,452.0261,549.2148,4,-1.5186
5,England,S8_G2,14,Champion,1285.1927,1081.1611,9,1.4169
6,Australia,S8_G1,10,Super 8 stage,979.389,807.653,7,1.5334
7,Namibia,B,2,Group stage,438.7312,540.6286,4,-1.5921
8,Scotland,B,4,Group stage,499.2742,541.5237,4,-0.6601
9,Oman,B,0,Group stage,421.1636,583.8675,4,-2.5422
10,New Zealand,S8_G1,10,Semifinalist,1155.4252,918.5433,8,1.8506
11,West Indies,S8_G2,10,Finalist,1350.9398,1119.8388,9,1.6049
12,Afghanistan,C,4,Group stage,580.0381,598.3049,4,-0.2854
13,Uganda,C,0,Group stage,444.6724,754.4005,4,-4.8395
14,Papua New Guinea,C,2,Group stage,511.8709,637.9077,4,-1.9693
15,South Africa,S8_G2,8,Super 8 stage,968.3031,874.424,7,0.8382
16,Sri Lanka,D,4,Group stage,540.8428,489.14,4,0.8079
17,Bangladesh,S8_G1,8,Super 8 stage,865.9772,846.8492,7,0.1708
18,Netherlands,D,2,Group stage,483.9105,549.8696,4,-1.0306
19,Nepal,D,0,Group stage,445.7812,626.1233,4,-2.8178
