,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.1062,979.2171,9,1.9715
1,Pakistan,S8_G2,6,Super 8 stage,956.6918,814.6838,7,1.2679
2,Ireland,A,4,Group stage,524.6907,461.9185,4,0.9808
3,Canada,A,0,Group stage,392.2101,689.8251,4,-4.6502
4,United States of America,A,2,Group stage,435.5565,581.3165,4,-2.2775
5,England,S8_G2,14,Semifinalist,1140.9031,953.4898,8,1.4642
6,Australia,S8_G1,8,Super 8 stage,978.2308,811.1482,7,1.4918
7,Namibia,B,2,Group stage,461.2984,546.5305,4,-1.3318
8,Scotland,B,4,Group stage,475.6236,561.9931,4,-1.3495
9,Oman,B,0,Group stage,438.1825,598.1105,4,-2.4989
10,New Zealand,S8_G1,12,Finalist,1284.0846,1044.8918,9,1.6611
11,West Indies,S8_G2,10,Semifinalist,1228.6345,986.6495,8,1.8905
12,Afghanistan,C,4,Group stage,561.6338,604.1308,4,-0.664
13,Uganda,C,0,Group stage,422.7397,765.3688,4,-5.3536
14,Papua New Guinea,C,2,Group stage,532.6385,635.6254,4,-1.6092
15,South Africa,S8_G2,10,Super 8 stage,971.8964,862.8664,7,0.9735
16,Sri Lanka,D,4,Group stage,522.8835,498.5983,4,0.3795
17,Bangladesh,S8_G1,6,Super 8 stage,866.4493,835.5422,7,0.276
18,Netherlands,D,2,Group stage,499.2879,532.6061,4,-0.5206
19,Nepal,D,0,Group stage,428.5793,620.8086,4,-3.0036
