,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1241.1696,1000.4985,9,1.6713
1,Pakistan,S8_G2,8,Super 8 stage,959.826,819.518,7,1.2528
2,Ireland,A,4,Group stage,537.8257,492.4936,4,0.7083
3,Canada,A,0,Group stage,400.2548,659.2523,4,-4.0468
4,United States of America,A,2,Group stage,426.2536,582.2403,4,-2.4373
5,England,S8_G2,12,Semifinalist,1160.3217,978.5222,8,1.4203
6,Australia,S8_G1,12,Super 8 stage,993.5777,815.3436,7,1.5914
7,Namibia,B,2,Group stage,460.6546,575.4383,4,-1.7935
8,Scotland,B,4,Group stage,486.2119,549.0496,4,-0.9818
9,Oman,B,0,Group stage,444.8095,581.6186,4,-2.1376
10,New Zealand,S8_G1,12,Finalist,1293.8402,1016.8931,9,1.9232
11,West Indies,S8_G2,10,Semifinalist,1229.6409,978.1842,8,1.9645
12,Afghanistan,C,4,Group stage,582.646,572.4116,4,0.1599
13,Uganda,C,0,Group stage,427.8589,766.6163,4,-5.2931
14,Papua New Guinea,C,2,Group stage,481.9483,646.9675,4,-2.5784
15,South Africa,S8_G2,8,Super 8 stage,950.3744,877.2163,7,0.6532
16,Sri Lanka,D,4,Group stage,524.5798,481.4604,4,0.6737
17,Bangladesh,S8_G1,6,Super 8 stage,865.0068,845.6192,7,0.1731
18,Netherlands,D,2,Group stage,509.4181,533.0404,4,-0.3691
19,Nepal,D,0,Group stage,420.6412,624.4755,4,-3.1849
