,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1237.0496,1002.5153,9,1.6287
1,Pakistan,S8_G2,10,Semifinalist,1088.2896,945.1582,8,1.1182
2,Ireland,A,4,Group stage,514.9369,486.4816,4,0.4446
3,Canada,A,0,Group stage,394.2248,637.728,4,-3.8047
4,United States of America,A,2,Group stage,430.1517,565.8524,4,-2.1203
5,England,S8_G2,12,Semifinalist,1140.3812,951.0473,8,1.4792
6,Australia,S8_G1,12,Super 8 stage,986.2004,803.8764,7,1.6279
7,Namibia,B,4,Group stage,459.5809,547.3337,4,-1.3711
8,Scotland,B,2,Group stage,472.6676,554.7998,4,-1.2833
9,Oman,B,0,Group stage,435.3878,594.4471,4,-2.4853
10,New Zealand,S8_G1,12,Finalist,1301.6044,1016.8758,9,1.9773
11,West Indies,S8_G2,8,Super 8 stage,1116.9732,863.6193,7,2.2621
12,Afghanistan,C,4,Group stage,576.1178,595.8831,4,-0.3088
13,Uganda,C,0,Group stage,437.4509,777.6193,4,-5.3151
14,Papua New Guinea,C,2,Group stage,494.23,652.4639,4,-2.4724
15,South Africa,S8_G2,6,Super 8 stage,948.2444,888.8333,7,0.5305
16,Sri Lanka,D,4,Group stage,526.9355,471.7204,4,0.8627
17,Bangladesh,S8_G1,8,Super 8 stage,874.8513,847.9214,7,0.2404
18,Netherlands,D,2,Group stage,497.9125,531.1506,4,-0.5193
19,Nepal,D,0,Group stage,421.547,619.4102,4,-3.0916
