,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1132.0564,863.534,8,2.0978
1,Pakistan,S8_G2,6,Super 8 stage,965.8733,825.523,7,1.2531
2,Ireland,A,4,Group stage,509.4715,473.0807,4,0.5686
3,Canada,A,0,Group stage,386.86,676.5291,4,-4.5261
4,United States of America,A,2,Group stage,432.8328,569.4876,4,-2.1352
5,England,S8_G2,12,Champion,1271.6247,1079.2284,9,1.3361
6,Australia,S8_G1,14,Semifinalist,1116.5053,946.7202,8,1.3264
7,Namibia,B,2,Group stage,457.0878,557.6956,4,-1.572
8,Scotland,B,2,Group stage,475.0591,550.0437,4,-1.1716
9,Oman,B,2,Group stage,449.5292,586.12,4,-2.1342
10,New Zealand,S8_G1,10,Super 8 stage,1039.8515,789.245,7,2.2376
11,West Indies,S8_G2,10,Finalist,1326.3628,1131.771,9,1.3513
12,Afghanistan,C,4,Group stage,572.0682,579.0672,4,-0.1094
13,Uganda,C,0,Group stage,430.0759,744.0614,4,-4.906
14,Papua New Guinea,C,2,Group stage,512.3694,633.167,4,-1.8875
15,South Africa,S8_G2,10,Super 8 stage,971.99,871.9809,7,0.8929
16,Sri Lanka,D,4,Group stage,518.6171,475.6479,4,0.6714
17,Bangladesh,S8_G1,6,Super 8 stage,860.1087,843.904,7,0.1447
18,Netherlands,D,2,Group stage,492.6638,529.2342,4,-0.5714
19,Nepal,D,0,Group stage,431.1518,626.1185,4,-3.0464
