,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1254.1148,1011.8736,9,1.6822
1,Pakistan,S8_G2,10,Super 8 stage,967.9985,814.0461,7,1.3746
2,Ireland,A,4,Group stage,509.0117,463.6183,4,0.7093
3,Canada,A,0,Group stage,388.8023,652.5679,4,-4.1213
4,United States of America,A,2,Group stage,431.1628,568.7237,4,-2.1494
5,England,S8_G2,14,Finalist,1264.827,1081.9999,9,1.2696
6,Australia,S8_G1,10,Super 8 stage,973.9397,815.4766,7,1.4148
7,Namibia,B,0,Group stage,455.2658,549.5722,4,-1.4735
8,Scotland,B,4,Group stage,483.556,546.72,4,-0.9869
9,Oman,B,2,Group stage,436.0963,575.0716,4,-2.1715
10,New Zealand,S8_G1,10,Semifinalist,1175.9076,917.9676,8,2.0152
11,West Indies,S8_G2,10,Semifinalist,1241.9672,986.9945,8,1.992
12,Afghanistan,C,4,Group stage,561.5415,615.6567,4,-0.8455
13,Uganda,C,0,Group stage,426.6799,764.6361,4,-5.2806
14,Papua New Guinea,C,2,Group stage,512.081,633.8105,4,-1.902
15,South Africa,S8_G2,8,Super 8 stage,958.9943,869.2188,7,0.8016
16,Sri Lanka,D,4,Group stage,536.7354,487.5801,4,0.7681
17,Bangladesh,S8_G1,6,Super 8 stage,857.2021,832.2361,7,0.2229
18,Netherlands,D,2,Group stage,502.1049,527.7844,4,-0.4012
19,Nepal,D,0,Group stage,417.1314,639.5653,4,-3.4755
