,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1244.9022,1008.7641,9,1.6398
1,Pakistan,S8_G2,8,Super 8 stage,952.4771,817.3562,7,1.2064
2,Ireland,A,4,Group stage,528.0199,487.1787,4,0.6381
3,Canada,A,0,Group stage,395.7907,681.0261,4,-4.4568
4,United States of America,A,2,Group stage,453.349,560.4339,4,-1.6732
5,England,S8_G2,12,Semifinalist,1132.1667,974.1486,8,1.2345
6,Australia,S8_G1,10,Super 8 stage,993.9356,812.3501,7,1.6213
7,Namibia,B,2,Group stage,447.2439,549.6534,4,-1.6001
8,Scotland,B,4,Group stage,469.9486,551.9143,4,-1.2807
9,Oman,B,0,Group stage,447.3219,575.0757,4,-1.9962
10,New Zealand,S8_G1,12,Finalist,1316.8218,1010.1274,9,2.1298
11,West Indies,S8_G2,12,Semifinalist,1235.7225,958.51,8,2.1657
12,Afghanistan,C,4,Group stage,572.951,619.9855,4,-0.7349
13,Uganda,C,0,Group stage,442.2191,782.2375,4,-5.3128
14,Papua New Guinea,C,2,Group stage,505.5454,663.6406,4,-2.4702
15,South Africa,S8_G2,8,Super 8 stage,952.167,872.8524,7,0.7082
16,Sri Lanka,D,4,Group stage,531.004,472.9219,4,0.9075
17,Bangladesh,S8_G1,6,Super 8 stage,846.0827,842.8536,7,0.0288
18,Netherlands,D,2,Group stage,489.9091,526.5051,4,-0.5718
19,Nepal,D,0,Group stage,418.5917,608.635,4,-2.9694
