,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1267.1555,1022.4242,9,1.6995
1,Pakistan,S8_G2,6,Super 8 stage,981.1427,814.1859,7,1.4907
2,Ireland,A,4,Group stage,509.695,483.5207,4,0.409
3,Canada,A,0,Group stage,384.7364,707.3471,4,-5.0408
4,United States of America,A,2,Group stage,461.1438,564.5846,4,-1.6163
5,England,S8_G2,12,Champion,1285.6506,1088.7524,9,1.3673
6,Australia,S8_G1,12,Semifinalist,1133.5645,956.0741,8,1.3866
7,Namibia,B,2,Group stage,446.6465,535.409,4,-1.3869
8,Scotland,B,4,Group stage,469.0691,560.6293,4,-1.4306
9,Oman,B,0,Group stage,451.0089,593.3535,4,-2.2241
10,New Zealand,S8_G1,10,Super 8 stage,1064.6732,789.3786,7,2.458
11,West Indies,S8_G2,10,Semifinalist,1216.1008,989.4616,8,1.7706
12,Afghanistan,C,4,Group stage,559.0507,605.2345,4,-0.7216
13,Uganda,C,0,Group stage,444.5577,741.6531,4,-4.6421
14,Papua New Guinea,C,2,Group stage,482.3479,643.0741,4,-2.5113
15,South Africa,S8_G2,10,Super 8 stage,958.752,865.6795,7,0.831
16,Sri Lanka,D,4,Group stage,526.3065,471.3066,4,0.8594
17,Bangladesh,S8_G1,6,Super 8 stage,861.2808,838.902,7,0.1998
18,Netherlands,D,2,Group stage,489.8903,521.2371,4,-0.4898
19,Nepal,D,0,Group stage,415.6698,616.2347,4,-3.1338
