,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Semifinalist,1140.8555,869.112,8,2.123
1,Pakistan,S8_G2,6,Super 8 stage,943.8383,824.6989,7,1.0637
2,Ireland,A,4,Group stage,538.4325,478.856,4,0.9309
3,Canada,A,0,Group stage,371.5133,683.24,4,-4.8707
4,United States of America,A,2,Group stage,434.2283,559.6741,4,-1.9601
5,England,S8_G2,14,Champion,1291.7651,1091.2375,9,1.3926
6,Australia,S8_G1,10,Super 8 stage,982.9298,807.6858,7,1.5647
7,Namibia,B,2,Group stage,446.004,552.2149,4,-1.6595
8,Scotland,B,4,Group stage,464.2186,534.9126,4,-1.1046
9,Oman,B,0,Group stage,434.6653,577.5537,4,-2.2326
10,New Zealand,S8_G1,10,Semifinalist,1127.3649,912.6751,8,1.6773
11,West Indies,S8_G2,10,Finalist,1348.1776,1125.2165,9,1.5483
12,Afghanistan,C,4,Group stage,556.7404,585.3095,4,-0.4464
13,Uganda,C,0,Group stage,465.0939,719.932,4,-3.9818
14,Papua New Guinea,C,2,Group stage,491.3413,643.0161,4,-2.3699
15,South Africa,S8_G2,10,Super 8 stage,961.9387,856.6349,7,0.9402
16,Sri Lanka,D,4,Group stage,536.1982,483.8017,4,0.8187
17,Bangladesh,S8_G1,6,Super 8 stage,860.4125,847.3661,7,0.1165
18,Netherlands,D,2,Group stage,477.764,544.4132,4,-1.0414
19,Nepal,D,0,Group stage,438.6701,614.6016,4,-2.7489
