,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.1094,997.3272,9,1.7554
1,Pakistan,S8_G2,6,Super 8 stage,958.5732,818.7773,7,1.2482
2,Ireland,A,4,Group stage,520.5799,501.2412,4,0.3022
3,Canada,A,0,Group stage,413.827,679.2378,4,-4.147
4,United States of America,A,2,Group stage,464.4322,582.4343,4,-1.8438
5,England,S8_G2,12,Semifinalist,1156.8266,974.0807,8,1.4277
6,Australia,S8_G1,12,Finalist,1260.8891,1075.4111,9,1.288
7,Namibia,B,4,Group stage,482.8528,543.3954,4,-0.946
8,Scotland,B,2,Group stage,478.3023,560.9186,4,-1.2909
9,Oman,B,0,Group stage,435.7417,619.6485,4,-2.8735
10,New Zealand,S8_G1,10,Super 8 stage,1044.6907,782.4398,7,2.3415
11,West Indies,S8_G2,10,Semifinalist,1214.6261,986.277,8,1.784
12,Afghanistan,C,4,Group stage,558.3506,626.8749,4,-1.0707
13,Uganda,C,0,Group stage,451.1693,743.9085,4,-4.574
14,Papua New Guinea,C,2,Group stage,509.5135,638.6281,4,-2.0174
15,South Africa,S8_G2,10,Super 8 stage,943.2603,859.2389,7,0.7502
16,Sri Lanka,D,4,Group stage,528.9545,480.8941,4,0.7509
17,Bangladesh,S8_G1,6,Super 8 stage,851.6752,847.3871,7,0.0383
18,Netherlands,D,2,Group stage,484.9741,523.0994,4,-0.5957
19,Nepal,D,0,Group stage,424.737,592.8654,4,-2.627
