,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.4526,994.336,9,1.8689
1,Pakistan,S8_G2,6,Super 8 stage,940.4848,816.5139,7,1.1069
2,Ireland,A,4,Group stage,499.8213,476.4598,4,0.365
3,Canada,A,0,Group stage,406.1021,650.4524,4,-3.818
4,United States of America,A,2,Group stage,433.2201,581.7666,4,-2.321
5,England,S8_G2,14,Finalist,1273.993,1079.7479,9,1.3489
6,Australia,S8_G1,8,Super 8 stage,976.6607,819.0177,7,1.4075
7,Namibia,B,4,Group stage,476.1937,539.0458,4,-0.9821
8,Scotland,B,2,Group stage,463.3241,553.9533,4,-1.4161
9,Oman,B,0,Group stage,438.6113,597.4564,4,-2.482
10,New Zealand,S8_G1,10,Semifinalist,1180.8497,922.4878,8,2.0185
11,West Indies,S8_G2,12,Semifinalist,1222.5238,964.7467,8,2.0139
12,Afghanistan,C,4,Group stage,566.1564,594.9138,4,-0.4493
13,Uganda,C,0,Group stage,434.0636,768.0111,4,-5.2179
14,Papua New Guinea,C,2,Group stage,501.0957,644.891,4,-2.2468
15,South Africa,S8_G2,10,Super 8 stage,957.4841,870.973,7,0.7724
16,Sri Lanka,D,4,Group stage,528.035,493.2552,4,0.5434
17,Bangladesh,S8_G1,6,Super 8 stage,852.7193,848.7443,7,0.0355
18,Netherlands,D,2,Group stage,490.1753,531.9319,4,-0.6524
19,Nepal,D,0,Group stage,440.7304,596.9923,4,-2.4416
