,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1272.4067,1008.9843,9,1.8293
1,Pakistan,S8_G2,8,Super 8 stage,960.3583,808.3171,7,1.3575
2,Ireland,A,4,Group stage,491.9423,482.137,4,0.1532
3,Canada,A,0,Group stage,387.3097,664.1131,4,-4.3251
4,United States of America,A,2,Group stage,445.0255,561.6137,4,-1.8217
5,England,S8_G2,14,Semifinalist,1149.0766,954.1852,8,1.5226
6,Australia,S8_G1,10,Super 8 stage,964.0678,820.2556,7,1.284
7,Namibia,B,4,Group stage,452.8096,528.2727,4,-1.1791
8,Scotland,B,2,Group stage,459.0932,546.5288,4,-1.3662
9,Oman,B,0,Group stage,430.9851,576.6144,4,-2.2755
10,New Zealand,S8_G1,10,Finalist,1296.377,1040.9116,9,1.7741
11,West Indies,S8_G2,10,Semifinalist,1211.5664,982.5568,8,1.7891
12,Afghanistan,C,4,Group stage,566.4138,605.8707,4,-0.6165
13,Uganda,C,0,Group stage,444.8177,743.5287,4,-4.6674
14,Papua New Guinea,C,2,Group stage,528.8441,653.3584,4,-1.9455
15,South Africa,S8_G2,6,Super 8 stage,949.1101,873.0721,7,0.6789
16,Sri Lanka,S8_G1,6,Super 8 stage,867.8498,871.8836,7,-0.036
17,Bangladesh,D,6,Super 8 stage,529.5974,463.6064,4,1.0311
18,Netherlands,D,2,Group stage,494.5674,536.8923,4,-0.6613
19,Nepal,D,0,Group stage,438.5112,618.0271,4,-2.8049
