,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1282.6875,1012.7051,9,1.8749
1,Pakistan,S8_G2,8,Super 8 stage,946.3242,826.2788,7,1.0718
2,Ireland,A,4,Group stage,512.8407,491.8697,4,0.3277
3,Canada,A,0,Group stage,385.9822,634.7734,4,-3.8874
4,United States of America,A,2,Group stage,429.5375,557.8346,4,-2.0046
5,England,S8_G2,12,Finalist,1272.993,1098.2832,9,1.2133
6,Australia,S8_G1,12,Semifinalist,1102.4831,953.5926,8,1.1632
7,Namibia,B,4,Group stage,478.1753,537.175,4,-0.9219
8,Scotland,B,2,Group stage,468.9212,539.3606,4,-1.1006
9,Oman,B,0,Group stage,424.5317,586.8787,4,-2.5367
10,New Zealand,S8_G1,10,Super 8 stage,1048.379,775.4933,7,2.4365
11,West Indies,S8_G2,8,Semifinalist,1228.8899,983.2721,8,1.9189
12,Afghanistan,C,4,Group stage,563.8096,611.0605,4,-0.7383
13,Uganda,C,0,Group stage,419.8821,769.3576,4,-5.4606
14,Papua New Guinea,C,2,Group stage,513.935,621.5283,4,-1.6811
15,South Africa,S8_G2,8,Super 8 stage,987.0958,877.1761,7,0.9814
16,Sri Lanka,D,4,Group stage,532.3389,467.5739,4,1.012
17,Bangladesh,S8_G1,8,Super 8 stage,866.5841,848.0652,7,0.1653
18,Netherlands,D,2,Group stage,493.7577,549.6603,4,-0.8735
19,Nepal,D,0,Group stage,426.8199,644.0291,4,-3.3939
