,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1278.9391,990.9195,9,2.0001
1,Pakistan,S8_G2,8,Super 8 stage,963.2151,807.1944,7,1.393
2,Ireland,A,4,Group stage,531.2724,509.2059,4,0.3448
3,Canada,A,0,Group stage,391.7633,703.0309,4,-4.8636
4,United States of America,A,2,Group stage,453.7607,567.06,4,-1.7703
5,England,S8_G2,12,Semifinalist,1141.3388,980.7103,8,1.2549
6,Australia,S8_G1,12,Finalist,1248.3318,1080.2808,9,1.167
7,Namibia,B,0,Group stage,448.1623,563.6328,4,-1.8042
8,Scotland,B,4,Group stage,480.9817,541.7813,4,-0.95
9,Oman,B,2,Group stage,461.4793,591.9932,4,-2.0393
10,New Zealand,S8_G1,10,Super 8 stage,1050.8188,796.1601,7,2.2737
11,West Indies,S8_G2,10,Semifinalist,1219.9331,973.3045,8,1.9268
12,Afghanistan,C,4,Group stage,587.9986,602.8009,4,-0.2313
13,Uganda,C,0,Group stage,438.7727,777.3205,4,-5.2898
14,Papua New Guinea,C,2,Group stage,490.8324,640.9928,4,-2.3463
15,South Africa,S8_G2,8,Super 8 stage,968.1312,886.5094,7,0.7288
16,Sri Lanka,D,4,Group stage,518.3631,485.1892,4,0.5183
17,Bangladesh,S8_G1,6,Super 8 stage,868.5785,838.46,7,0.2689
18,Netherlands,D,2,Group stage,509.0738,523.4447,4,-0.2245
19,Nepal,D,0,Group stage,427.4511,619.2067,4,-2.9962
