,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.7064,1022.214,9,1.7326
1,Pakistan,S8_G2,8,Super 8 stage,949.8426,815.8044,7,1.1968
2,Ireland,A,4,Group stage,533.0798,492.1609,4,0.6394
3,Canada,A,0,Group stage,397.9816,669.6504,4,-4.2448
4,United States of America,A,2,Group stage,455.7296,575.553,4,-1.8722
5,England,S8_G2,12,Finalist,1247.2325,1080.679,9,1.1566
6,Australia,S8_G1,10,Super 8 stage,983.1842,805.8492,7,1.5833
7,Namibia,B,4,Group stage,467.2388,543.3286,4,-1.1889
8,Scotland,B,2,Group stage,459.5158,556.7454,4,-1.5192
9,Oman,B,0,Group stage,441.5858,587.0048,4,-2.2722
10,New Zealand,S8_G1,12,Semifinalist,1173.957,901.4094,8,2.1293
11,West Indies,S8_G2,10,Semifinalist,1206.2711,997.9315,8,1.6277
12,Afghanistan,C,4,Group stage,572.9094,591.8898,4,-0.2966
13,Uganda,C,0,Group stage,443.5355,761.0995,4,-4.9619
14,Papua New Guinea,C,2,Group stage,492.6732,628.5329,4,-2.1228
15,South Africa,S8_G2,8,Super 8 stage,946.9017,849.7262,7,0.8676
16,Sri Lanka,D,4,Group stage,513.2891,477.4455,4,0.5601
17,Bangladesh,S8_G1,6,Super 8 stage,835.8217,834.1672,7,0.0148
18,Netherlands,D,2,Group stage,495.3779,520.4086,4,-0.3911
19,Nepal,D,0,Group stage,439.4137,615.6472,4,-2.7536
