,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1255.2464,1007.3434,9,1.7215
1,Pakistan,S8_G2,8,Super 8 stage,953.9705,811.1165,7,1.2755
2,Ireland,A,4,Group stage,522.2319,484.3478,4,0.5919
3,Canada,A,0,Group stage,371.0226,666.4618,4,-4.6162
4,United States of America,A,2,Group stage,451.6588,549.7184,4,-1.5322
5,England,S8_G2,14,Finalist,1266.5418,1090.0541,9,1.2256
6,Australia,S8_G1,10,Super 8 stage,985.318,804.7948,7,1.6118
7,Namibia,B,4,Group stage,450.8926,536.117,4,-1.3316
8,Scotland,B,2,Group stage,463.4593,549.9286,4,-1.3511
9,Oman,B,0,Group stage,438.9005,589.8772,4,-2.359
10,New Zealand,S8_G1,10,Semifinalist,1164.7029,913.4806,8,1.9627
11,West Indies,S8_G2,8,Super 8 stage,1078.4132,851.6313,7,2.0248
12,Afghanistan,C,4,Group stage,577.4287,597.6672,4,-0.3162
13,Uganda,C,0,Group stage,421.7488,740.1557,4,-4.9751
14,Papua New Guinea,C,2,Group stage,505.2326,644.3988,4,-2.1745
15,South Africa,S8_G2,10,Semifinalist,1065.8613,991.3303,8,0.5823
16,Sri Lanka,D,4,Group stage,532.471,476.2775,4,0.878
17,Bangladesh,S8_G1,6,Super 8 stage,858.8562,850.1891,7,0.0774
18,Netherlands,D,2,Group stage,488.3699,533.2272,4,-0.7009
19,Nepal,D,0,Group stage,434.416,598.6259,4,-2.5658
