,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1112.8329,877.9756,8,1.8348
1,Pakistan,S8_G2,8,Super 8 stage,949.3566,834.8377,7,1.0225
2,Ireland,A,4,Group stage,505.9086,480.4101,4,0.3984
3,Canada,A,0,Group stage,389.578,658.2984,4,-4.1988
4,United States of America,A,2,Group stage,451.4269,548.1055,4,-1.5106
5,England,S8_G2,14,Champion,1288.3961,1089.4577,9,1.3815
6,Australia,S8_G1,10,Super 8 stage,978.829,815.4121,7,1.4591
7,Namibia,B,4,Group stage,464.1636,544.704,4,-1.2584
8,Scotland,B,2,Group stage,472.587,550.7348,4,-1.2211
9,Oman,B,0,Group stage,445.0896,593.0069,4,-2.3112
10,New Zealand,S8_G1,12,Semifinalist,1151.5101,906.065,8,1.9175
11,West Indies,S8_G2,10,Finalist,1355.7245,1131.679,9,1.5559
12,Afghanistan,C,4,Group stage,582.6321,572.305,4,0.1614
13,Uganda,C,0,Group stage,437.3223,777.2674,4,-5.3116
14,Papua New Guinea,C,2,Group stage,509.7736,634.1691,4,-1.9437
15,South Africa,S8_G2,8,Super 8 stage,951.3224,877.5495,7,0.6587
16,Sri Lanka,D,4,Group stage,531.4547,491.8867,4,0.6183
17,Bangladesh,S8_G1,6,Super 8 stage,863.4306,834.6797,7,0.2567
18,Netherlands,D,2,Group stage,500.2647,546.4846,4,-0.7222
19,Nepal,D,0,Group stage,434.0081,610.5826,4,-2.759
