,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1267.2354,998.8539,9,1.8638
1,Pakistan,S8_G2,8,Super 8 stage,959.1612,813.1048,7,1.3041
2,Ireland,A,4,Group stage,536.1276,470.4537,4,1.0262
3,Canada,A,0,Group stage,377.4072,685.104,4,-4.8078
4,United States of America,A,2,Group stage,428.7966,569.156,4,-2.1931
5,England,S8_G2,14,Champion,1286.102,1086.7692,9,1.3843
6,Australia,S8_G1,8,Super 8 stage,979.2046,822.8454,7,1.3961
7,Namibia,B,4,Group stage,460.9358,542.1398,4,-1.2688
8,Scotland,B,2,Group stage,469.4218,558.6226,4,-1.3938
9,Oman,B,0,Group stage,436.7673,592.8993,4,-2.4396
10,New Zealand,S8_G1,10,Semifinalist,1181.3149,909.3171,8,2.125
11,West Indies,S8_G2,12,Semifinalist,1218.2965,965.6313,8,1.9739
12,Afghanistan,C,4,Group stage,548.4273,591.082,4,-0.6665
13,Uganda,C,0,Group stage,415.0505,746.3883,4,-5.1772
14,Papua New Guinea,C,2,Group stage,497.3691,629.8862,4,-2.0706
15,South Africa,S8_G2,8,Super 8 stage,954.9997,858.1726,7,0.8645
16,Sri Lanka,D,4,Group stage,538.4088,471.4487,4,1.0463
17,Bangladesh,S8_G1,6,Super 8 stage,848.2147,850.5732,7,-0.0211
18,Netherlands,D,2,Group stage,493.9,540.4478,4,-0.7273
19,Nepal,D,0,Group stage,417.7063,611.9517,4,-3.0351
