,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.6071,1000.3044,9,1.8771
1,Pakistan,S8_G2,6,Super 8 stage,948.234,827.6359,7,1.0768
2,Ireland,A,4,Group stage,521.1601,470.9826,4,0.784
3,Canada,A,0,Group stage,395.1308,675.4601,4,-4.3801
4,United States of America,A,2,Group stage,439.6889,569.2881,4,-2.025
5,England,S8_G2,12,Semifinalist,1143.4754,974.5673,8,1.3196
6,Australia,S8_G1,10,Super 8 stage,973.3032,804.3399,7,1.5086
7,Namibia,B,2,Group stage,473.1409,544.7643,4,-1.1191
8,Scotland,B,4,Group stage,484.0264,553.779,4,-1.0899
9,Oman,B,0,Group stage,432.8427,596.4946,4,-2.5571
10,New Zealand,S8_G1,12,Finalist,1313.7844,1038.8426,9,1.9093
11,West Indies,S8_G2,10,Semifinalist,1226.9452,986.8765,8,1.8755
12,Afghanistan,C,4,Group stage,585.649,563.827,4,0.341
13,Uganda,C,0,Group stage,419.1141,771.9319,4,-5.5128
14,Papua New Guinea,C,2,Group stage,488.7306,666.2744,4,-2.7741
15,South Africa,S8_G2,10,Super 8 stage,966.199,871.9084,7,0.8419
16,Sri Lanka,D,4,Group stage,520.2953,477.9926,4,0.661
17,Bangladesh,S8_G1,6,Super 8 stage,858.4356,844.5308,7,0.1242
18,Netherlands,D,2,Group stage,495.9863,522.6816,4,-0.4171
19,Nepal,D,0,Group stage,428.5447,622.8118,4,-3.0354
