,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1255.3666,1001.2575,9,1.7646
1,Pakistan,S8_G2,6,Super 8 stage,934.4132,825.4418,7,0.973
2,Ireland,A,4,Group stage,504.0801,489.6337,4,0.2257
3,Canada,A,0,Group stage,405.052,657.4446,4,-3.9436
4,United States of America,A,2,Group stage,444.0515,558.5585,4,-1.7892
5,England,S8_G2,12,Semifinalist,1137.3813,987.194,8,1.1733
6,Australia,S8_G1,12,Super 8 stage,990.3082,820.5087,7,1.5161
7,Namibia,B,4,Group stage,464.8764,532.0242,4,-1.0492
8,Scotland,B,2,Group stage,471.7026,563.2677,4,-1.4307
9,Oman,B,0,Group stage,445.9899,587.0379,4,-2.2039
10,New Zealand,S8_G1,12,Finalist,1284.5948,1033.2498,9,1.7455
11,West Indies,S8_G2,10,Semifinalist,1222.8005,982.8426,8,1.8747
12,Afghanistan,C,4,Group stage,577.2449,616.6902,4,-0.6163
13,Uganda,C,0,Group stage,435.3408,748.1935,4,-4.8883
14,Papua New Guinea,C,2,Group stage,497.4764,615.4536,4,-1.8434
15,South Africa,S8_G2,10,Super 8 stage,957.71,845.557,7,1.0014
16,Sri Lanka,D,4,Group stage,543.1956,483.4274,4,0.9339
17,Bangladesh,S8_G1,6,Super 8 stage,858.8806,849.4808,7,0.0839
18,Netherlands,D,2,Group stage,491.3468,554.5716,4,-0.9879
19,Nepal,D,0,Group stage,440.5877,610.5647,4,-2.6559
