,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1273.57,996.0667,9,1.9271
1,Pakistan,S8_G2,6,Super 8 stage,956.7407,818.1709,7,1.2372
2,Ireland,A,4,Group stage,536.3854,474.1519,4,0.9724
3,Canada,A,0,Group stage,373.7812,709.5446,4,-5.2463
4,United States of America,A,2,Group stage,447.246,570.5552,4,-1.9267
5,England,S8_G2,14,Semifinalist,1154.9873,958.136,8,1.5379
6,Australia,S8_G1,8,Super 8 stage,977.865,825.4602,7,1.3608
7,Namibia,B,4,Group stage,475.6881,532.5406,4,-0.8883
8,Scotland,B,2,Group stage,475.5402,553.7499,4,-1.222
9,Oman,B,0,Group stage,429.8124,601.7494,4,-2.6865
10,New Zealand,S8_G1,12,Finalist,1288.1831,1019.5665,9,1.8654
11,West Indies,S8_G2,10,Semifinalist,1231.6726,975.9769,8,1.9976
12,Afghanistan,C,4,Group stage,565.7746,599.8047,4,-0.5317
13,Uganda,C,0,Group stage,403.9765,773.0315,4,-5.7665
14,Papua New Guinea,C,2,Group stage,532.3103,636.0936,4,-1.6216
15,South Africa,S8_G2,10,Super 8 stage,951.5309,874.0361,7,0.6919
16,Sri Lanka,D,4,Group stage,520.3282,471.9628,4,0.7557
17,Bangladesh,S8_G1,6,Super 8 stage,860.4171,843.2965,7,0.1529
18,Netherlands,D,2,Group stage,487.938,540.3526,4,-0.819
19,Nepal,D,0,Group stage,426.5153,596.0165,4,-2.6485
