,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1248.9179,1005.9492,9,1.6873
1,Pakistan,S8_G2,8,Super 8 stage,976.3516,818.4429,7,1.4099
2,Ireland,A,4,Group stage,524.4638,485.829,4,0.6037
3,Canada,A,0,Group stage,404.9997,668.9038,4,-4.1235
4,United States of America,A,2,Group stage,434.3843,577.6438,4,-2.2384
5,England,S8_G2,14,Finalist,1266.8372,1093.7135,9,1.2022
6,Australia,S8_G1,10,Super 8 stage,976.7777,804.9733,7,1.534
7,Namibia,B,4,Group stage,454.8753,538.0738,4,-1.3
8,Scotland,B,2,Group stage,474.588,535.2793,4,-0.9483
9,Oman,B,0,Group stage,431.4902,584.8095,4,-2.3956
10,New Zealand,S8_G1,10,Semifinalist,1176.8492,914.5032,8,2.0496
11,West Indies,S8_G2,10,Semifinalist,1227.3221,990.4109,8,1.8509
12,Afghanistan,C,4,Group stage,593.3855,617.3158,4,-0.3739
13,Uganda,C,0,Group stage,427.6697,792.6961,4,-5.7035
14,Papua New Guinea,C,2,Group stage,533.2318,644.7342,4,-1.7422
15,South Africa,S8_G2,6,Super 8 stage,945.4122,858.8277,7,0.7731
16,Sri Lanka,D,4,Group stage,543.8269,471.1558,4,1.1355
17,Bangladesh,S8_G1,8,Super 8 stage,876.8805,838.6665,7,0.3412
18,Netherlands,D,2,Group stage,488.3896,549.8687,4,-0.9606
19,Nepal,D,0,Group stage,419.299,634.1554,4,-3.3571
