,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1257.8217,1014.928,9,1.6868
1,Pakistan,S8_G2,8,Super 8 stage,959.2109,815.3737,7,1.2843
2,Ireland,A,4,Group stage,526.2849,477.2048,4,0.7669
3,Canada,A,0,Group stage,391.3537,677.4286,4,-4.4699
4,United States of America,A,2,Group stage,452.6694,580.1851,4,-1.9924
5,England,S8_G2,14,Finalist,1268.0329,1084.6576,9,1.2734
6,Australia,S8_G1,8,Super 8 stage,988.8441,803.1559,7,1.6579
7,Namibia,B,4,Group stage,458.8928,539.8028,4,-1.2642
8,Scotland,B,2,Group stage,485.855,554.2753,4,-1.0691
9,Oman,B,0,Group stage,420.5477,602.1357,4,-2.8373
10,New Zealand,S8_G1,10,Semifinalist,1184.3374,924.9023,8,2.0268
11,West Indies,S8_G2,12,Semifinalist,1225.5274,973.6413,8,1.9679
12,Afghanistan,C,4,Group stage,577.9875,605.2849,4,-0.4265
13,Uganda,C,0,Group stage,437.2828,774.1554,4,-5.2636
14,Papua New Guinea,C,2,Group stage,502.6278,628.4152,4,-1.9654
15,South Africa,S8_G2,8,Super 8 stage,965.9261,861.2984,7,0.9342
16,Sri Lanka,S8_G1,6,Super 8 stage,857.9932,870.1556,7,-0.1086
17,Bangladesh,D,4,Group stage,503.0331,462.4854,4,0.6336
18,Netherlands,D,2,Group stage,485.8247,542.4589,4,-0.8849
19,Nepal,D,0,Group stage,435.4909,593.5993,4,-2.4704
