,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1114.7087,874.5944,8,1.8759
1,Pakistan,S8_G2,6,Super 8 stage,941.3838,804.9505,7,1.2182
2,Ireland,A,4,Group stage,517.0703,478.9724,4,0.5953
3,Canada,A,0,Group stage,394.0948,675.6122,4,-4.3987
4,United States of America,A,2,Group stage,445.7452,570.4769,4,-1.9489
5,England,S8_G2,12,Champion,1276.5587,1094.0944,9,1.2671
6,Australia,S8_G1,12,Super 8 stage,984.1646,814.0025,7,1.5193
7,Namibia,B,2,Group stage,465.0074,562.6855,4,-1.5262
8,Scotland,B,2,Group stage,476.4151,554.7598,4,-1.2241
9,Oman,B,2,Group stage,453.1484,581.2632,4,-2.0018
10,New Zealand,S8_G1,12,Finalist,1308.8961,1030.4983,9,1.9333
11,West Indies,S8_G2,10,Semifinalist,1240.09,989.7588,8,1.9557
12,Afghanistan,C,4,Group stage,563.9764,597.8409,4,-0.5291
13,Uganda,C,0,Group stage,429.2057,758.5894,4,-5.1466
14,Papua New Guinea,C,2,Group stage,493.3102,635.0342,4,-2.2144
15,South Africa,S8_G2,10,Super 8 stage,957.9345,863.5787,7,0.8425
16,Sri Lanka,D,4,Group stage,518.1509,482.6476,4,0.5547
17,Bangladesh,S8_G1,6,Super 8 stage,863.4142,847.3039,7,0.1438
18,Netherlands,D,2,Group stage,482.6984,516.7491,4,-0.532
19,Nepal,D,0,Group stage,415.6836,608.2442,4,-3.0088
