,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1270.7429,1003.9331,9,1.8528
1,Pakistan,S8_G2,6,Super 8 stage,956.3915,818.3393,7,1.2326
2,Ireland,A,4,Group stage,503.5188,497.0724,4,0.1007
3,Canada,A,0,Group stage,396.9345,664.1869,4,-4.1758
4,United States of America,A,2,Group stage,450.155,559.5525,4,-1.7093
5,England,S8_G2,12,Semifinalist,1136.4727,955.35,8,1.415
6,Australia,S8_G1,8,Super 8 stage,973.1688,824.6048,7,1.3265
7,Namibia,B,2,Group stage,469.4405,553.2668,4,-1.3098
8,Scotland,B,4,Group stage,481.5604,553.4667,4,-1.1235
9,Oman,B,0,Group stage,435.7466,593.4812,4,-2.4646
10,New Zealand,S8_G1,12,Semifinalist,1169.3628,918.006,8,1.9637
11,West Indies,S8_G2,12,Finalist,1374.2406,1110.3299,9,1.8327
12,Afghanistan,C,4,Group stage,577.9973,610.0067,4,-0.5001
13,Uganda,C,0,Group stage,444.0992,769.3385,4,-5.0819
14,Papua New Guinea,C,2,Group stage,484.3028,628.2562,4,-2.2493
15,South Africa,S8_G2,10,Super 8 stage,956.3828,865.583,7,0.8107
16,Sri Lanka,D,4,Group stage,518.5337,477.9104,4,0.6347
17,Bangladesh,S8_G1,6,Super 8 stage,859.4829,836.5907,7,0.2044
18,Netherlands,D,2,Group stage,487.6487,530.5194,4,-0.6699
19,Nepal,D,0,Group stage,428.9337,605.322,4,-2.7561
