,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1251.9219,1009.3155,9,1.6848
1,Pakistan,S8_G2,6,Super 8 stage,961.0594,821.4497,7,1.2465
2,Ireland,A,4,Group stage,518.8277,475.2892,4,0.6803
3,Canada,A,0,Group stage,384.8982,679.5289,4,-4.6036
4,United States of America,A,2,Group stage,436.0033,547.4516,4,-1.7414
5,England,S8_G2,12,Semifinalist,1129.7521,972.4643,8,1.2288
6,Australia,S8_G1,10,Super 8 stage,955.6962,830.4496,7,1.1183
7,Namibia,B,4,Group stage,475.557,532.6518,4,-0.8921
8,Scotland,B,2,Group stage,473.3371,549.4473,4,-1.1892
9,Oman,B,0,Group stage,448.8758,576.7182,4,-1.9975
10,New Zealand,S8_G1,10,Semifinalist,1171.55,910.351,8,2.0406
11,West Indies,S8_G2,12,Finalist,1349.4652,1107.9137,9,1.6774
12,Afghanistan,C,4,Group stage,562.7121,607.9852,4,-0.7074
13,Uganda,C,0,Group stage,435.229,711.978,4,-4.3242
14,Papua New Guinea,C,2,Group stage,485.3161,641.9756,4,-2.4478
15,South Africa,S8_G2,10,Super 8 stage,958.5325,872.8046,7,0.7654
16,Sri Lanka,D,4,Group stage,534.5583,486.3077,4,0.7539
17,Bangladesh,S8_G1,6,Super 8 stage,875.661,849.7541,7,0.2313
18,Netherlands,D,2,Group stage,511.8586,542.0519,4,-0.4718
19,Nepal,D,0,Group stage,432.3563,627.2798,4,-3.0457
