,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.9521,996.771,9,1.8485
1,Pakistan,S8_G2,8,Super 8 stage,966.8905,820.4975,7,1.3071
2,Ireland,A,4,Group stage,516.7039,497.7597,4,0.296
3,Canada,A,0,Group stage,401.4499,663.482,4,-4.0943
4,United States of America,A,2,Group stage,443.4449,567.3017,4,-1.9353
5,England,S8_G2,14,Finalist,1268.2577,1089.5294,9,1.2412
6,Australia,S8_G1,10,Super 8 stage,974.6694,817.7277,7,1.4013
7,Namibia,B,2,Group stage,453.6198,540.6397,4,-1.3597
8,Scotland,B,2,Group stage,474.3963,542.2797,4,-1.0607
9,Oman,B,2,Group stage,446.2395,589.7349,4,-2.2421
10,New Zealand,S8_G1,10,Semifinalist,1159.9168,897.7716,8,2.048
11,West Indies,S8_G2,8,Super 8 stage,1102.9519,868.9509,7,2.0893
12,Afghanistan,C,4,Group stage,583.2413,582.5408,4,0.0109
13,Uganda,C,0,Group stage,450.4177,771.5634,4,-5.0179
14,Papua New Guinea,C,2,Group stage,498.4012,664.4528,4,-2.5946
15,South Africa,S8_G2,10,Semifinalist,1080.213,999.7601,8,0.6285
16,Sri Lanka,D,4,Group stage,545.0669,470.3468,4,1.1675
17,Bangladesh,S8_G1,6,Super 8 stage,852.6045,836.5474,7,0.1434
18,Netherlands,D,2,Group stage,474.9131,551.4558,4,-1.196
19,Nepal,D,0,Group stage,425.9,613.1378,4,-2.9256
