,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.391,1016.3598,9,1.7155
1,Pakistan,S8_G2,8,Super 8 stage,961.1267,836.2389,7,1.1151
2,Ireland,A,4,Group stage,521.5286,496.1201,4,0.397
3,Canada,A,0,Group stage,412.2004,671.0317,4,-4.0442
4,United States of America,A,2,Group stage,445.3782,574.7452,4,-2.0214
5,England,S8_G2,12,Finalist,1267.1802,1102.0878,9,1.1465
6,Australia,S8_G1,12,Semifinalist,1117.7118,929.5396,8,1.4701
7,Namibia,B,4,Group stage,481.9282,545.3228,4,-0.9905
8,Scotland,B,0,Group stage,451.3619,550.3671,4,-1.547
9,Oman,B,2,Group stage,453.7398,582.826,4,-2.017
10,New Zealand,S8_G1,10,Super 8 stage,1063.1843,787.9937,7,2.4571
11,West Indies,S8_G2,10,Semifinalist,1236.5343,968.7897,8,2.0918
12,Afghanistan,C,4,Group stage,571.6164,581.1992,4,-0.1497
13,Uganda,C,0,Group stage,422.605,775.5116,4,-5.5142
14,Papua New Guinea,C,2,Group stage,498.5653,663.6436,4,-2.5793
15,South Africa,S8_G2,8,Super 8 stage,966.3022,858.8205,7,0.9597
16,Sri Lanka,D,4,Group stage,530.4635,485.517,4,0.7023
17,Bangladesh,S8_G1,6,Super 8 stage,830.1954,852.8555,7,-0.2023
18,Netherlands,D,2,Group stage,494.7324,522.4492,4,-0.4331
19,Nepal,D,0,Group stage,422.5849,610.9117,4,-2.9426
