,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1263.9761,1007.4963,9,1.7811
1,Pakistan,S8_G2,8,Super 8 stage,969.6957,820.6375,7,1.3309
2,Ireland,A,4,Group stage,520.3513,486.4729,4,0.5294
3,Canada,A,0,Group stage,388.1425,676.6763,4,-4.5083
4,United States of America,A,2,Group stage,446.3003,565.7726,4,-1.8668
5,England,S8_G2,14,Finalist,1256.1806,1114.5662,9,0.9834
6,Australia,S8_G1,10,Super 8 stage,974.2377,796.0192,7,1.5912
7,Namibia,B,4,Group stage,464.0503,524.7579,4,-0.9486
8,Scotland,B,2,Group stage,467.5801,531.8499,4,-1.0042
9,Oman,B,0,Group stage,424.0508,589.0935,4,-2.5788
10,New Zealand,S8_G1,10,Semifinalist,1156.5327,902.4048,8,1.9854
11,West Indies,S8_G2,10,Semifinalist,1191.972,974.4512,8,1.6994
12,Afghanistan,C,4,Group stage,586.6732,579.5098,4,0.1119
13,Uganda,C,0,Group stage,447.7182,742.1139,4,-4.5999
14,Papua New Guinea,C,2,Group stage,486.0251,660.1759,4,-2.7211
15,South Africa,S8_G2,8,Super 8 stage,960.58,878.2279,7,0.7353
16,Sri Lanka,D,4,Group stage,532.5,476.4208,4,0.8762
17,Bangladesh,S8_G1,6,Super 8 stage,842.5818,835.9463,7,0.0592
18,Netherlands,D,2,Group stage,504.9367,537.8521,4,-0.5143
19,Nepal,D,0,Group stage,427.0805,610.7204,4,-2.8694
