,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1252.1267,1010.7068,9,1.6765
1,Pakistan,S8_G2,8,Super 8 stage,960.7358,808.3565,7,1.3605
2,Ireland,A,4,Group stage,530.8594,475.3528,4,0.8673
3,Canada,A,0,Group stage,381.7855,675.9521,4,-4.5964
4,United States of America,A,2,Group stage,420.3849,560.0664,4,-2.1825
5,England,S8_G2,14,Finalist,1276.2251,1099.1184,9,1.2299
6,Australia,S8_G1,10,Super 8 stage,988.3277,811.9595,7,1.5747
7,Namibia,B,4,Group stage,454.3145,530.8355,4,-1.1956
8,Scotland,B,2,Group stage,469.2149,546.9895,4,-1.2152
9,Oman,B,0,Group stage,424.6018,582.6372,4,-2.4693
10,New Zealand,S8_G1,10,Semifinalist,1168.7999,917.4733,8,1.9635
11,West Indies,S8_G2,10,Semifinalist,1226.5259,981.7748,8,1.9121
12,Afghanistan,C,4,Group stage,591.7883,604.3059,4,-0.1956
13,Uganda,C,0,Group stage,442.2383,797.3637,4,-5.5488
14,Papua New Guinea,C,2,Group stage,512.8291,631.1432,4,-1.8487
15,South Africa,S8_G2,8,Super 8 stage,954.102,861.3382,7,0.8282
16,Sri Lanka,D,4,Group stage,506.8573,479.9982,4,0.4197
17,Bangladesh,S8_G1,6,Super 8 stage,862.1585,834.4517,7,0.2474
18,Netherlands,D,2,Group stage,501.4613,528.4078,4,-0.421
19,Nepal,D,0,Group stage,431.9192,619.0249,4,-2.9235
