,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.6341,1014.2265,9,1.7251
1,Pakistan,S8_G2,6,Super 8 stage,955.0406,812.952,7,1.2686
2,Ireland,A,4,Group stage,519.3783,489.3711,4,0.4689
3,Canada,A,0,Group stage,395.5407,641.1862,4,-3.8382
4,United States of America,A,2,Group stage,433.9798,571.3845,4,-2.1469
5,England,S8_G2,12,Semifinalist,1145.8392,963.7176,8,1.4228
6,Australia,S8_G1,10,Super 8 stage,978.8653,815.2166,7,1.4611
7,Namibia,B,4,Group stage,464.269,545.3354,4,-1.2667
8,Scotland,B,2,Group stage,461.6678,550.1828,4,-1.383
9,Oman,B,0,Group stage,431.604,581.8768,4,-2.348
10,New Zealand,S8_G1,12,Finalist,1277.2412,1046.8952,9,1.5996
11,West Indies,S8_G2,10,Semifinalist,1218.875,991.8789,8,1.7734
12,Afghanistan,C,4,Group stage,573.432,583.0082,4,-0.1496
13,Uganda,C,0,Group stage,454.3809,730.6102,4,-4.3161
14,Papua New Guinea,C,2,Group stage,482.2526,645.757,4,-2.5548
15,South Africa,S8_G2,10,Super 8 stage,941.5081,854.2838,7,0.7788
16,Sri Lanka,D,4,Group stage,524.372,488.4891,4,0.5607
17,Bangladesh,S8_G1,6,Super 8 stage,865.6959,834.3584,7,0.2798
18,Netherlands,D,2,Group stage,484.3768,518.1242,4,-0.5273
19,Nepal,D,0,Group stage,416.963,609.0615,4,-3.0015
