,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1260.1112,1015.6707,9,1.6975
1,Pakistan,S8_G2,6,Super 8 stage,975.0986,823.1915,7,1.3563
2,Ireland,A,4,Group stage,521.3538,477.0503,4,0.6922
3,Canada,A,0,Group stage,398.2012,686.9617,4,-4.5119
4,United States of America,A,2,Group stage,450.1768,574.0053,4,-1.9348
5,England,S8_G2,14,Finalist,1263.6544,1095.729,9,1.1661
6,Australia,S8_G1,8,Super 8 stage,995.6134,811.3347,7,1.6453
7,Namibia,B,0,Group stage,446.7228,554.9603,4,-1.6912
8,Scotland,B,4,Group stage,463.0241,538.3877,4,-1.1776
9,Oman,B,2,Group stage,454.976,585.8397,4,-2.0447
10,New Zealand,S8_G1,10,Semifinalist,1163.7702,905.5392,8,2.0174
11,West Indies,S8_G2,12,Semifinalist,1238.1039,975.1513,8,2.0543
12,Afghanistan,C,4,Group stage,586.9473,601.1047,4,-0.2212
13,Uganda,C,0,Group stage,456.7283,775.5161,4,-4.9811
14,Papua New Guinea,C,2,Group stage,488.1931,653.8488,4,-2.5884
15,South Africa,S8_G2,10,Super 8 stage,964.9948,861.3499,7,0.9254
16,Sri Lanka,S8_G1,6,Super 8 stage,870.4174,890.5051,7,-0.1794
17,Bangladesh,D,4,Group stage,524.3284,451.0832,4,1.1445
18,Netherlands,D,2,Group stage,485.2841,541.8787,4,-0.8843
19,Nepal,D,0,Group stage,440.7581,629.3501,4,-2.9467
