,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1264.9784,994.3274,9,1.8795
1,Pakistan,S8_G2,8,Super 8 stage,957.0799,813.6793,7,1.2804
2,Ireland,A,4,Group stage,524.194,481.3103,4,0.6701
3,Canada,A,0,Group stage,379.7676,693.7472,4,-4.9059
4,United States of America,A,2,Group stage,435.5445,550.5524,4,-1.797
5,England,S8_G2,10,Semifinalist,1132.3654,972.0814,8,1.2522
6,Australia,S8_G1,12,Finalist,1244.151,1062.2994,9,1.2629
7,Namibia,B,2,Group stage,451.6671,530.3814,4,-1.2299
8,Scotland,B,4,Group stage,465.554,527.5161,4,-0.9682
9,Oman,B,0,Group stage,415.6244,576.2404,4,-2.5096
10,New Zealand,S8_G1,10,Super 8 stage,1029.5282,782.016,7,2.2099
11,West Indies,S8_G2,12,Semifinalist,1225.4047,974.0972,8,1.9633
12,Afghanistan,C,4,Group stage,567.0155,585.9503,4,-0.2959
13,Uganda,C,0,Group stage,436.003,749.6974,4,-4.9015
14,Papua New Guinea,C,2,Group stage,501.3348,648.2088,4,-2.2949
15,South Africa,S8_G2,8,Super 8 stage,947.6154,880.8402,7,0.5962
16,Sri Lanka,D,4,Group stage,530.0451,482.0295,4,0.7502
17,Bangladesh,S8_G1,6,Super 8 stage,851.8735,849.9305,7,0.0173
18,Netherlands,D,2,Group stage,484.6808,510.4037,4,-0.4019
19,Nepal,D,0,Group stage,420.6415,599.7598,4,-2.7987
