,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Finalist,1273.0591,1007.8671,9,1.8416
1,Pakistan,S8_G2,8,Super 8 stage,947.2782,818.7079,7,1.1479
2,Ireland,A,4,Group stage,512.1789,475.3234,4,0.5759
3,Canada,A,0,Group stage,387.4499,686.6388,4,-4.6748
4,United States of America,A,2,Group stage,456.7024,573.5408,4,-1.8256
5,England,S8_G2,14,Champion,1268.0544,1085.392,9,1.2685
6,Australia,S8_G1,10,Super 8 stage,984.3659,801.4374,7,1.6333
7,Namibia,B,4,Group stage,461.5955,536.1914,4,-1.1656
8,Scotland,B,2,Group stage,469.8395,572.4395,4,-1.6031
9,Oman,B,0,Group stage,443.3754,585.6437,4,-2.2229
10,New Zealand,S8_G1,10,Semifinalist,1170.4951,931.1927,8,1.8696
11,West Indies,S8_G2,12,Semifinalist,1225.9915,969.7723,8,2.0017
12,Afghanistan,C,4,Group stage,557.0193,566.1409,4,-0.1425
13,Uganda,C,0,Group stage,424.1255,755.726,4,-5.1813
14,Papua New Guinea,C,2,Group stage,495.5467,628.4767,4,-2.077
15,South Africa,S8_G2,8,Super 8 stage,956.9158,868.2466,7,0.7917
16,Sri Lanka,S8_G1,6,Super 8 stage,862.1912,876.7633,7,-0.1301
17,Bangladesh,D,4,Group stage,514.977,462.12,4,0.8259
18,Netherlands,D,2,Group stage,495.5821,551.517,4,-0.874
19,Nepal,D,0,Group stage,451.961,605.5671,4,-2.4001
