,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1266.8357,1017.964,9,1.7283
1,Pakistan,S8_G2,8,Super 8 stage,958.4935,827.5148,7,1.1695
2,Ireland,A,4,Group stage,515.3978,485.6789,4,0.4644
3,Canada,A,0,Group stage,399.5836,657.5223,4,-4.0303
4,United States of America,A,2,Group stage,441.1058,574.7679,4,-2.0885
5,England,S8_G2,12,Semifinalist,1128.6317,962.7494,8,1.296
6,Australia,S8_G1,14,Finalist,1254.0105,1073.5841,9,1.253
7,Namibia,B,2,Group stage,464.9056,538.1112,4,-1.1438
8,Scotland,B,4,Group stage,472.4877,546.2907,4,-1.1532
9,Oman,B,0,Group stage,448.9626,604.8047,4,-2.435
10,New Zealand,S8_G1,10,Super 8 stage,1031.4828,786.8335,7,2.1844
11,West Indies,S8_G2,10,Semifinalist,1239.8669,986.1298,8,1.9823
12,Afghanistan,C,4,Group stage,567.1306,589.7561,4,-0.3535
13,Uganda,C,0,Group stage,443.4098,749.71,4,-4.7859
14,Papua New Guinea,C,2,Group stage,473.1956,626.8754,4,-2.4012
15,South Africa,S8_G2,8,Super 8 stage,956.0842,855.5114,7,0.898
16,Sri Lanka,D,4,Group stage,541.1887,484.6578,4,0.8833
17,Bangladesh,S8_G1,6,Super 8 stage,845.4968,857.2522,7,-0.105
18,Netherlands,D,2,Group stage,499.7415,520.0061,4,-0.3166
19,Nepal,D,0,Group stage,421.9157,624.2064,4,-3.1608
