,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1286.9447,1010.9623,9,1.9165
1,Pakistan,S8_G2,8,Super 8 stage,954.2276,826.3036,7,1.1422
2,Ireland,A,4,Group stage,525.4329,475.0064,4,0.7879
3,Canada,A,0,Group stage,378.5739,681.7637,4,-4.7373
4,United States of America,A,2,Group stage,433.4131,567.5741,4,-2.0963
5,England,S8_G2,14,Finalist,1272.1246,1074.4964,9,1.3724
6,Australia,S8_G1,8,Super 8 stage,982.7943,808.0956,7,1.5598
7,Namibia,B,2,Group stage,443.3125,539.0251,4,-1.4955
8,Scotland,B,2,Group stage,458.2492,550.4329,4,-1.4404
9,Oman,B,2,Group stage,436.085,570.3892,4,-2.0985
10,New Zealand,S8_G1,12,Semifinalist,1159.7433,915.5843,8,1.9075
11,West Indies,S8_G2,10,Semifinalist,1212.1648,998.8042,8,1.6669
12,Afghanistan,C,4,Group stage,568.5652,591.5678,4,-0.3594
13,Uganda,C,0,Group stage,457.7814,720.0972,4,-4.0987
14,Papua New Guinea,C,2,Group stage,480.0637,646.6498,4,-2.6029
15,South Africa,S8_G2,8,Super 8 stage,964.2082,871.1301,7,0.8311
16,Sri Lanka,D,4,Group stage,513.3236,472.549,4,0.6371
17,Bangladesh,S8_G1,6,Super 8 stage,864.7941,849.9769,7,0.1323
18,Netherlands,D,2,Group stage,494.7265,520.7551,4,-0.4067
19,Nepal,D,0,Group stage,427.2803,622.6455,4,-3.0526
