,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1259.6344,998.4343,9,1.8139
1,Pakistan,S8_G2,6,Super 8 stage,944.4635,816.8369,7,1.1395
2,Ireland,A,4,Group stage,531.5594,477.7096,4,0.8414
3,Canada,A,0,Group stage,374.2228,670.2222,4,-4.625
4,United States of America,A,2,Group stage,420.3267,541.3771,4,-1.8914
5,England,S8_G2,14,Finalist,1262.1097,1091.9356,9,1.1818
6,Australia,S8_G1,8,Super 8 stage,967.3501,805.4405,7,1.4456
7,Namibia,B,4,Group stage,471.9192,522.4038,4,-0.7888
8,Scotland,B,2,Group stage,473.716,549.4777,4,-1.1838
9,Oman,B,0,Group stage,430.6842,592.6043,4,-2.53
10,New Zealand,S8_G1,12,Semifinalist,1188.9195,904.2255,8,2.2242
11,West Indies,S8_G2,10,Semifinalist,1226.5712,991.472,8,1.8367
12,Afghanistan,C,4,Group stage,598.9046,603.1804,4,-0.0668
13,Uganda,C,0,Group stage,441.8137,789.4307,4,-5.4315
14,Papua New Guinea,C,2,Group stage,514.1789,675.0026,4,-2.5129
15,South Africa,S8_G2,10,Super 8 stage,967.5214,862.3471,7,0.9391
16,Sri Lanka,D,4,Group stage,527.4915,469.9612,4,0.8989
17,Bangladesh,S8_G1,6,Super 8 stage,848.1591,845.3039,7,0.0255
18,Netherlands,D,2,Group stage,486.8542,533.9157,4,-0.7353
19,Nepal,D,0,Group stage,404.2223,599.3416,4,-3.0487
