,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Finalist,1270.6588,1007.5234,9,1.8273
1,Pakistan,S8_G2,10,Super 8 stage,971.6399,807.4762,7,1.4657
2,Ireland,A,4,Group stage,507.295,479.7234,4,0.4308
3,Canada,A,0,Group stage,393.3779,680.5086,4,-4.4864
4,United States of America,A,2,Group stage,421.8945,566.9546,4,-2.2666
5,England,S8_G2,12,Semifinalist,1137.0594,948.4606,8,1.4734
6,Australia,S8_G1,10,Super 8 stage,979.1813,815.1817,7,1.4643
7,Namibia,B,2,Group stage,450.8036,550.2246,4,-1.5535
8,Scotland,B,4,Group stage,471.6998,530.4747,4,-0.9184
9,Oman,B,0,Group stage,433.649,592.8564,4,-2.4876
10,New Zealand,S8_G1,10,Champion,1302.5773,1028.2403,9,1.9051
11,West Indies,S8_G2,10,Semifinalist,1215.8287,978.2923,8,1.8558
12,Afghanistan,C,4,Group stage,584.9753,616.891,4,-0.4987
13,Uganda,C,0,Group stage,460.698,759.3077,4,-4.6658
14,Papua New Guinea,C,2,Group stage,488.884,661.3816,4,-2.6953
15,South Africa,S8_G2,8,Super 8 stage,948.6087,855.9355,7,0.8274
16,Sri Lanka,D,4,Group stage,514.1624,480.4336,4,0.527
17,Bangladesh,S8_G1,6,Super 8 stage,859.7152,836.2576,7,0.2094
18,Netherlands,D,2,Group stage,486.0588,538.5755,4,-0.8206
19,Nepal,D,0,Group stage,427.6245,591.6931,4,-2.5636
