,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1278.0465,998.0838,9,1.9442
1,Pakistan,S8_G2,8,Super 8 stage,962.6659,809.7848,7,1.365
2,Ireland,A,4,Group stage,510.0938,490.9239,4,0.2995
3,Canada,A,0,Group stage,402.5176,666.578,4,-4.1259
4,United States of America,A,2,Group stage,449.7422,574.5854,4,-1.9507
5,England,S8_G2,12,Finalist,1258.4208,1081.4657,9,1.2289
6,Australia,S8_G1,10,Super 8 stage,993.0772,806.3561,7,1.6672
7,Namibia,B,2,Group stage,449.408,559.5153,4,-1.7204
8,Scotland,B,4,Group stage,474.913,535.7108,4,-0.95
9,Oman,B,0,Group stage,417.9827,588.4388,4,-2.6634
10,New Zealand,S8_G1,12,Semifinalist,1187.7772,905.9029,8,2.2021
11,West Indies,S8_G2,8,Super 8 stage,1100.0012,867.4864,7,2.076
12,Afghanistan,C,4,Group stage,584.9722,621.3342,4,-0.5682
13,Uganda,C,0,Group stage,452.022,781.443,4,-5.1472
14,Papua New Guinea,C,2,Group stage,526.4419,651.4869,4,-1.9538
15,South Africa,S8_G2,10,Semifinalist,1090.993,1024.0902,8,0.5227
16,Sri Lanka,S8_G1,6,Super 8 stage,869.0079,900.3655,7,-0.28
17,Bangladesh,D,4,Group stage,544.8262,456.8877,4,1.374
18,Netherlands,D,2,Group stage,497.1355,557.5748,4,-0.9444
19,Nepal,D,0,Group stage,445.6476,617.6785,4,-2.688
