,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1286.5194,1016.2057,9,1.8772
1,Pakistan,S8_G2,8,Super 8 stage,970.3355,822.5321,7,1.3197
2,Ireland,A,4,Group stage,518.2319,497.6941,4,0.3209
3,Canada,A,0,Group stage,397.8728,696.0207,4,-4.6586
4,United States of America,A,2,Group stage,477.3175,584.4891,4,-1.6746
5,England,S8_G2,10,Semifinalist,1142.2892,969.1244,8,1.3529
6,Australia,S8_G1,12,Semifinalist,1126.3022,960.9409,8,1.2919
7,Namibia,B,4,Group stage,462.2528,531.9388,4,-1.0888
8,Scotland,B,2,Group stage,475.2837,535.2472,4,-0.9369
9,Oman,B,0,Group stage,418.1687,593.5253,4,-2.7399
10,New Zealand,S8_G1,8,Super 8 stage,1029.893,796.1167,7,2.0873
11,West Indies,S8_G2,14,Finalist,1358.4282,1097.6939,9,1.8107
12,Afghanistan,C,4,Group stage,582.8232,606.2319,4,-0.3658
13,Uganda,C,0,Group stage,438.8481,746.7401,4,-4.8108
14,Papua New Guinea,C,2,Group stage,503.6224,638.9406,4,-2.1143
15,South Africa,S8_G2,8,Super 8 stage,953.5035,872.9246,7,0.7195
16,Sri Lanka,D,4,Group stage,509.894,485.2224,4,0.3855
17,Bangladesh,S8_G1,6,Super 8 stage,860.4361,845.2794,7,0.1353
18,Netherlands,D,2,Group stage,497.4159,532.4227,4,-0.547
19,Nepal,D,0,Group stage,423.2228,603.3705,4,-2.8148
