,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1258.8266,1013.5295,9,1.7035
1,Pakistan,S8_G2,8,Super 8 stage,973.4667,812.2813,7,1.4392
2,Ireland,A,4,Group stage,505.2927,472.774,4,0.5081
3,Canada,A,0,Group stage,388.2618,683.7359,4,-4.6168
4,United States of America,A,2,Group stage,440.8463,553.8266,4,-1.7653
5,England,S8_G2,12,Semifinalist,1148.1709,975.6365,8,1.3479
6,Australia,S8_G1,12,Finalist,1246.2996,1062.3195,9,1.2776
7,Namibia,B,4,Group stage,470.9945,550.6611,4,-1.2448
8,Scotland,B,2,Group stage,476.6303,554.0052,4,-1.209
9,Oman,B,0,Group stage,430.0842,600.0172,4,-2.6552
10,New Zealand,S8_G1,10,Super 8 stage,1040.879,781.2852,7,2.3178
11,West Indies,S8_G2,10,Semifinalist,1222.8914,975.3614,8,1.9338
12,Afghanistan,C,4,Group stage,587.3812,583.2656,4,0.0643
13,Uganda,C,0,Group stage,445.9001,790.5435,4,-5.3851
14,Papua New Guinea,C,2,Group stage,491.1042,644.8738,4,-2.4026
15,South Africa,S8_G2,8,Super 8 stage,957.2385,859.0774,7,0.8764
16,Sri Lanka,D,4,Group stage,531.0,484.5462,4,0.7258
17,Bangladesh,S8_G1,6,Super 8 stage,847.4908,836.3206,7,0.0997
18,Netherlands,D,2,Group stage,496.5374,557.1087,4,-0.9464
19,Nepal,D,0,Group stage,436.4924,604.6194,4,-2.627
