,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1255.5029,1004.7979,9,1.741
1,Pakistan,S8_G2,8,Super 8 stage,948.8504,830.3737,7,1.0578
2,Ireland,A,4,Group stage,521.18,468.3697,4,0.8252
3,Canada,A,0,Group stage,396.5315,674.8586,4,-4.3489
4,United States of America,A,2,Group stage,450.1585,584.7563,4,-2.1031
5,England,S8_G2,12,Finalist,1273.418,1092.3088,9,1.2577
6,Australia,S8_G1,10,Super 8 stage,970.0144,821.3698,7,1.3272
7,Namibia,B,4,Group stage,463.6705,547.6576,4,-1.3123
8,Scotland,B,2,Group stage,468.3137,554.7296,4,-1.3502
9,Oman,B,0,Group stage,453.7219,577.3934,4,-1.9324
10,New Zealand,S8_G1,12,Semifinalist,1149.4654,903.9701,8,1.9179
11,West Indies,S8_G2,12,Semifinalist,1210.1955,960.5417,8,1.9504
12,Afghanistan,C,4,Group stage,566.2292,598.3127,4,-0.5013
13,Uganda,C,0,Group stage,440.2705,745.7112,4,-4.7725
14,Papua New Guinea,C,2,Group stage,515.9203,642.0965,4,-1.9715
15,South Africa,S8_G2,8,Super 8 stage,955.1572,879.2131,7,0.6781
16,Sri Lanka,D,4,Group stage,521.3381,468.6262,4,0.8236
17,Bangladesh,S8_G1,6,Super 8 stage,873.13,835.4232,7,0.3367
18,Netherlands,D,2,Group stage,480.0851,536.1916,4,-0.8767
19,Nepal,D,0,Group stage,429.0485,615.5,4,-2.9133
