,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1278.5055,1009.285,9,1.8696
1,Pakistan,S8_G2,8,Super 8 stage,955.8924,809.898,7,1.3035
2,Ireland,A,4,Group stage,528.0518,484.1494,4,0.686
3,Canada,A,0,Group stage,395.7296,683.3444,4,-4.494
4,United States of America,A,2,Group stage,438.4689,588.3511,4,-2.3419
5,England,S8_G2,14,Finalist,1257.4232,1088.8252,9,1.1708
6,Australia,S8_G1,10,Super 8 stage,996.4929,817.805,7,1.5954
7,Namibia,B,2,Group stage,470.2535,552.6033,4,-1.2867
8,Scotland,B,4,Group stage,475.992,547.5936,4,-1.1188
9,Oman,B,0,Group stage,437.5143,576.475,4,-2.1713
10,New Zealand,S8_G1,10,Semifinalist,1190.7991,906.1443,8,2.2239
11,West Indies,S8_G2,10,Semifinalist,1206.9096,1001.5844,8,1.6041
12,Afghanistan,C,4,Group stage,568.5828,621.4428,4,-0.8259
13,Uganda,C,0,Group stage,448.0622,751.9884,4,-4.7488
14,Papua New Guinea,C,2,Group stage,515.7535,632.5822,4,-1.8254
15,South Africa,S8_G2,8,Super 8 stage,963.4683,886.7807,7,0.6847
16,Sri Lanka,D,4,Group stage,528.0994,486.1128,4,0.656
17,Bangladesh,S8_G1,6,Super 8 stage,871.204,851.9468,7,0.1719
18,Netherlands,D,2,Group stage,500.8264,540.9383,4,-0.6267
19,Nepal,D,0,Group stage,447.3163,637.4951,4,-2.9715
