,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1129.6665,871.7429,8,2.015
1,Pakistan,S8_G2,6,Super 8 stage,953.9602,817.7649,7,1.216
2,Ireland,A,4,Group stage,511.1639,493.8962,4,0.2698
3,Canada,A,0,Group stage,402.6398,679.6294,4,-4.328
4,United States of America,A,2,Group stage,435.5833,565.9504,4,-2.037
5,England,S8_G2,12,Finalist,1294.2977,1101.5038,9,1.3388
6,Australia,S8_G1,14,Champion,1263.5096,1071.8008,9,1.3313
7,Namibia,B,4,Group stage,469.0385,549.8742,4,-1.2631
8,Scotland,B,0,Group stage,456.4349,568.4429,4,-1.7501
9,Oman,B,2,Group stage,437.3802,576.6321,4,-2.1758
10,New Zealand,S8_G1,10,Super 8 stage,1033.1022,777.197,7,2.2849
11,West Indies,S8_G2,10,Semifinalist,1230.6153,992.8325,8,1.8577
12,Afghanistan,C,4,Group stage,579.3899,595.4805,4,-0.2514
13,Uganda,C,0,Group stage,435.5298,762.6065,4,-5.1106
14,Papua New Guinea,C,2,Group stage,508.9757,641.076,4,-2.0641
15,South Africa,S8_G2,10,Super 8 stage,962.4389,852.3057,7,0.9833
16,Sri Lanka,D,4,Group stage,537.7629,473.8341,4,0.9989
17,Bangladesh,S8_G1,6,Super 8 stage,853.6673,841.826,7,0.1057
18,Netherlands,D,2,Group stage,487.4686,544.1482,4,-0.8856
19,Nepal,D,0,Group stage,426.678,630.7591,4,-3.1888
