,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1250.5767,1009.0504,9,1.6773
1,Pakistan,S8_G2,6,Super 8 stage,933.5813,828.6569,7,0.9368
2,Ireland,A,4,Group stage,508.0734,465.7573,4,0.6612
3,Canada,A,0,Group stage,387.3818,656.8998,4,-4.2112
4,United States of America,A,2,Group stage,450.2146,548.843,4,-1.5411
5,England,S8_G2,14,Finalist,1273.125,1083.2543,9,1.3185
6,Australia,S8_G1,10,Semifinalist,1115.5629,949.2668,8,1.2992
7,Namibia,B,2,Group stage,459.0549,538.3851,4,-1.2395
8,Scotland,B,4,Group stage,464.4887,538.9947,4,-1.1642
9,Oman,B,0,Group stage,422.5459,580.2233,4,-2.4637
10,New Zealand,S8_G1,8,Super 8 stage,1060.0612,788.2121,7,2.4272
11,West Indies,S8_G2,12,Semifinalist,1219.1757,974.8238,8,1.909
12,Afghanistan,C,4,Group stage,566.1609,629.6687,4,-0.9923
13,Uganda,C,0,Group stage,465.1401,765.9446,4,-4.7001
14,Papua New Guinea,C,2,Group stage,526.087,671.1477,4,-2.2666
15,South Africa,S8_G2,10,Super 8 stage,970.5249,866.6884,7,0.9271
16,Sri Lanka,D,4,Group stage,529.7224,483.7228,4,0.7187
17,Bangladesh,S8_G1,6,Super 8 stage,848.7565,845.963,7,0.0249
18,Netherlands,D,2,Group stage,495.3794,531.1926,4,-0.5596
19,Nepal,D,0,Group stage,432.8142,621.7327,4,-2.9519
