,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.2668,1019.2937,9,1.7498
1,Pakistan,S8_G2,8,Super 8 stage,948.0017,805.9554,7,1.2683
2,Ireland,A,4,Group stage,525.3308,491.0727,4,0.5353
3,Canada,A,0,Group stage,397.1075,658.7679,4,-4.0884
4,United States of America,A,2,Group stage,447.0215,576.1047,4,-2.0169
5,England,S8_G2,14,Finalist,1263.105,1086.8743,9,1.2238
6,Australia,S8_G1,10,Super 8 stage,993.3478,804.0811,7,1.6899
7,Namibia,B,2,Group stage,450.3198,542.561,4,-1.4413
8,Scotland,B,4,Group stage,465.5437,553.1407,4,-1.3687
9,Oman,B,0,Group stage,425.0441,572.3052,4,-2.301
10,New Zealand,S8_G1,10,Semifinalist,1160.4355,927.479,8,1.82
11,West Indies,S8_G2,10,Semifinalist,1206.8586,975.2374,8,1.8095
12,Afghanistan,C,4,Group stage,574.4268,603.6961,4,-0.4573
13,Uganda,C,0,Group stage,435.9902,747.197,4,-4.8626
14,Papua New Guinea,C,2,Group stage,508.5953,633.1779,4,-1.9466
15,South Africa,S8_G2,6,Super 8 stage,943.5848,863.2146,7,0.7176
16,Sri Lanka,D,4,Group stage,502.2801,473.2043,4,0.4543
17,Bangladesh,S8_G1,8,Super 8 stage,860.6802,835.451,7,0.2253
18,Netherlands,D,2,Group stage,505.2419,515.5311,4,-0.1608
19,Nepal,D,0,Group stage,417.528,617.3649,4,-3.1225
