,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Champion,1232.7465,993.7096,9,1.66
1,Pakistan,S8_G2,8,Super 8 stage,960.259,816.1635,7,1.2866
2,Ireland,A,4,Group stage,518.3338,476.9009,4,0.6474
3,Canada,A,0,Group stage,383.2489,646.2382,4,-4.1092
4,United States of America,A,2,Group stage,431.6448,564.1315,4,-2.0701
5,England,S8_G2,12,Semifinalist,1137.0747,943.9565,8,1.5087
6,Australia,S8_G1,14,Finalist,1243.2238,1070.1826,9,1.2017
7,Namibia,B,2,Group stage,441.784,545.7543,4,-1.6245
8,Scotland,B,4,Group stage,465.6627,533.7967,4,-1.0646
9,Oman,B,0,Group stage,428.7878,580.3339,4,-2.3679
10,New Zealand,S8_G1,8,Super 8 stage,1034.9955,789.824,7,2.189
11,West Indies,S8_G2,12,Semifinalist,1228.1576,983.9532,8,1.9078
12,Afghanistan,C,4,Group stage,555.6708,604.497,4,-0.7629
13,Uganda,C,0,Group stage,444.3632,764.6544,4,-5.0046
14,Papua New Guinea,C,2,Group stage,516.9516,632.6894,4,-1.8084
15,South Africa,S8_G2,8,Super 8 stage,956.9881,873.0832,7,0.7492
16,Sri Lanka,D,4,Group stage,532.1737,479.9452,4,0.8161
17,Bangladesh,S8_G1,6,Super 8 stage,862.5813,849.0226,7,0.1211
18,Netherlands,D,2,Group stage,493.4579,533.5813,4,-0.6269
19,Nepal,D,0,Group stage,431.9248,617.6125,4,-2.9014
