,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1247.0583,1000.3506,9,1.7132
1,Pakistan,S8_G2,8,Super 8 stage,972.6503,812.6986,7,1.4281
2,Ireland,A,4,Group stage,529.7082,495.7074,4,0.5313
3,Canada,A,0,Group stage,395.5726,678.6289,4,-4.4228
4,United States of America,A,2,Group stage,446.6587,574.7714,4,-2.0018
5,England,S8_G2,14,Semifinalist,1122.2341,967.4014,8,1.2096
6,Australia,S8_G1,10,Super 8 stage,967.9722,804.5507,7,1.4591
7,Namibia,B,2,Group stage,454.1012,535.5336,4,-1.2724
8,Scotland,B,4,Group stage,466.2748,531.7256,4,-1.0227
9,Oman,B,0,Group stage,448.4797,585.2214,4,-2.1366
10,New Zealand,S8_G1,10,Finalist,1327.8255,1020.691,9,2.1329
11,West Indies,S8_G2,10,Semifinalist,1183.8638,985.9243,8,1.5464
12,Afghanistan,C,4,Group stage,557.6545,620.145,4,-0.9764
13,Uganda,C,0,Group stage,459.5223,731.4004,4,-4.2481
14,Papua New Guinea,C,2,Group stage,490.7033,649.5131,4,-2.4814
15,South Africa,S8_G2,8,Super 8 stage,956.1246,875.1875,7,0.7227
16,Sri Lanka,S8_G1,6,Super 8 stage,859.0658,884.5447,7,-0.2275
17,Bangladesh,D,4,Group stage,503.1239,445.7133,4,0.897
18,Netherlands,D,2,Group stage,502.8839,520.6013,4,-0.2768
19,Nepal,D,0,Group stage,428.9206,600.0883,4,-2.6745
