,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1262.8065,995.5907,9,1.8557
1,Pakistan,S8_G2,6,Super 8 stage,944.4861,812.9753,7,1.1742
2,Ireland,A,4,Group stage,524.3485,482.6658,4,0.6513
3,Canada,A,0,Group stage,394.9091,702.8442,4,-4.8115
4,United States of America,A,2,Group stage,452.0032,567.2692,4,-1.801
5,England,S8_G2,12,Semifinalist,1132.3872,973.4125,8,1.242
6,Australia,S8_G1,10,Super 8 stage,982.0317,828.6818,7,1.3692
7,Namibia,B,2,Group stage,473.6887,544.945,4,-1.1134
8,Scotland,B,4,Group stage,482.6714,546.0751,4,-0.9907
9,Oman,B,0,Group stage,424.3696,581.8765,4,-2.461
10,New Zealand,S8_G1,12,Finalist,1298.9462,1044.2613,9,1.7686
11,West Indies,S8_G2,10,Semifinalist,1206.3335,963.2778,8,1.8989
12,Afghanistan,C,4,Group stage,557.9356,611.163,4,-0.8317
13,Uganda,C,0,Group stage,442.9385,739.3266,4,-4.6311
14,Papua New Guinea,C,2,Group stage,531.068,649.5643,4,-1.8515
15,South Africa,S8_G2,10,Super 8 stage,961.0,870.1582,7,0.8111
16,Sri Lanka,D,4,Group stage,515.2778,484.4152,4,0.4822
17,Bangladesh,S8_G1,6,Super 8 stage,874.7564,836.0223,7,0.3458
18,Netherlands,D,2,Group stage,496.2062,522.6867,4,-0.4138
19,Nepal,D,0,Group stage,425.0242,625.9769,4,-3.1399
