,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1261.4905,1005.1849,9,1.7799
1,Pakistan,S8_G2,8,Super 8 stage,986.6713,803.9881,7,1.6311
2,Ireland,A,4,Group stage,537.5587,509.406,4,0.4399
3,Canada,A,0,Group stage,384.3089,704.6631,4,-5.0055
4,United States of America,A,2,Group stage,464.1216,562.9718,4,-1.5445
5,England,S8_G2,12,Finalist,1262.162,1090.9599,9,1.1889
6,Australia,S8_G1,12,Semifinalist,1124.0097,937.8633,8,1.4543
7,Namibia,B,2,Group stage,450.3065,544.4634,4,-1.4712
8,Scotland,B,4,Group stage,461.087,533.2682,4,-1.1278
9,Oman,B,0,Group stage,421.1825,584.4308,4,-2.5508
10,New Zealand,S8_G1,10,Super 8 stage,1054.6553,776.6669,7,2.482
11,West Indies,S8_G2,10,Semifinalist,1229.7023,987.247,8,1.8942
12,Afghanistan,C,4,Group stage,564.6407,603.0298,4,-0.5998
13,Uganda,C,0,Group stage,424.7941,760.4095,4,-5.244
14,Papua New Guinea,C,2,Group stage,498.9033,625.6296,4,-1.9801
15,South Africa,S8_G2,8,Super 8 stage,938.0915,870.363,7,0.6047
16,Sri Lanka,D,4,Group stage,520.4492,488.8879,4,0.4931
17,Bangladesh,S8_G1,6,Super 8 stage,845.4691,839.1695,7,0.0562
18,Netherlands,D,2,Group stage,491.44,525.0582,4,-0.5253
19,Nepal,D,0,Group stage,429.0169,596.4001,4,-2.6154
