,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.6979,1001.5489,9,1.758
1,Pakistan,S8_G2,6,Super 8 stage,975.9321,822.7827,7,1.3674
2,Ireland,A,4,Group stage,498.7378,471.0553,4,0.4325
3,Canada,A,0,Group stage,386.0193,681.0453,4,-4.6098
4,United States of America,A,2,Group stage,452.8436,564.2761,4,-1.7411
5,England,S8_G2,12,Semifinalist,1133.9526,958.0684,8,1.3741
6,Australia,S8_G1,10,Super 8 stage,961.0551,814.4769,7,1.3087
7,Namibia,B,4,Group stage,467.809,534.331,4,-1.0394
8,Scotland,B,2,Group stage,473.2047,548.6428,4,-1.1787
9,Oman,B,0,Group stage,433.2934,584.36,4,-2.3604
10,New Zealand,S8_G1,10,Finalist,1308.0718,1021.6318,9,1.9892
11,West Indies,S8_G2,12,Semifinalist,1217.9162,970.301,8,1.9345
12,Afghanistan,C,4,Group stage,565.8309,621.2085,4,-0.8653
13,Uganda,C,0,Group stage,427.0941,785.2332,4,-5.5959
14,Papua New Guinea,C,2,Group stage,525.5848,625.7376,4,-1.5649
15,South Africa,S8_G2,10,Super 8 stage,957.057,849.0068,7,0.9647
16,Sri Lanka,D,4,Group stage,511.0837,466.3177,4,0.6995
17,Bangladesh,S8_G1,6,Super 8 stage,863.2471,838.9648,7,0.2168
18,Netherlands,D,2,Group stage,472.9365,541.8247,4,-1.0764
19,Nepal,D,0,Group stage,435.0447,620.5986,4,-2.8993
