,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1271.1438,1006.8511,9,1.8354
1,Pakistan,S8_G2,8,Super 8 stage,966.2036,810.3656,7,1.3914
2,Ireland,A,4,Group stage,527.1646,486.6515,4,0.633
3,Canada,A,0,Group stage,399.9359,695.9497,4,-4.6252
4,United States of America,A,2,Group stage,450.026,588.102,4,-2.1574
5,England,S8_G2,12,Finalist,1258.0682,1076.8682,9,1.2583
6,Australia,S8_G1,10,Super 8 stage,975.3345,821.7566,7,1.3712
7,Namibia,B,4,Group stage,476.9412,534.9862,4,-0.907
8,Scotland,B,0,Group stage,477.3571,570.2039,4,-1.4507
9,Oman,B,2,Group stage,423.3773,574.882,4,-2.3673
10,New Zealand,S8_G1,12,Semifinalist,1175.3035,887.7412,8,2.2466
11,West Indies,S8_G2,10,Semifinalist,1224.0487,979.0619,8,1.914
12,Afghanistan,C,4,Group stage,578.009,601.7861,4,-0.3715
13,Uganda,C,0,Group stage,409.7626,763.5352,4,-5.5277
14,Papua New Guinea,C,2,Group stage,483.6063,626.7797,4,-2.2371
15,South Africa,S8_G2,8,Super 8 stage,947.6112,867.7827,7,0.7128
16,Sri Lanka,D,4,Group stage,524.0251,477.6924,4,0.7239
17,Bangladesh,S8_G1,6,Super 8 stage,866.8926,843.816,7,0.206
18,Netherlands,D,2,Group stage,501.1835,528.1708,4,-0.4217
19,Nepal,D,0,Group stage,430.634,623.6457,4,-3.0158
