,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1248.6319,1009.8261,9,1.6584
1,Pakistan,S8_G2,8,Super 8 stage,968.8331,814.8285,7,1.375
2,Ireland,A,4,Group stage,526.4892,474.6875,4,0.8094
3,Canada,A,0,Group stage,381.8101,682.7083,4,-4.7015
4,United States of America,A,2,Group stage,435.8627,555.5067,4,-1.8694
5,England,S8_G2,14,Semifinalist,1144.7838,967.168,8,1.3876
6,Australia,S8_G1,10,Finalist,1240.855,1068.4222,9,1.1974
7,Namibia,B,2,Group stage,463.7594,545.4483,4,-1.2764
8,Scotland,B,4,Group stage,471.1772,537.9513,4,-1.0433
9,Oman,B,0,Group stage,442.2074,601.2411,4,-2.4849
10,New Zealand,S8_G1,8,Super 8 stage,1016.0852,795.0699,7,1.9734
11,West Indies,S8_G2,12,Semifinalist,1227.9098,980.953,8,1.9294
12,Afghanistan,C,4,Group stage,563.0884,606.7137,4,-0.6816
13,Uganda,C,0,Group stage,453.0884,742.3006,4,-4.5189
14,Papua New Guinea,C,2,Group stage,519.7237,634.2627,4,-1.7897
15,South Africa,S8_G2,8,Super 8 stage,959.7262,880.4655,7,0.7077
16,Sri Lanka,D,4,Group stage,529.4229,475.5289,4,0.8421
17,Bangladesh,S8_G1,6,Super 8 stage,858.5604,842.0241,7,0.1476
18,Netherlands,D,2,Group stage,492.6836,545.8437,4,-0.8306
19,Nepal,D,0,Group stage,425.8749,609.6232,4,-2.8711
