,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,12,Semifinalist,1125.8016,875.2645,8,1.9573
1,Pakistan,S8_G2,8,Super 8 stage,965.8987,800.7553,7,1.4745
2,Ireland,A,4,Group stage,535.3483,490.7045,4,0.6976
3,Canada,A,0,Group stage,395.4861,684.3948,4,-4.5142
4,United States of America,A,2,Group stage,426.2328,567.6532,4,-2.2097
5,England,S8_G2,14,Champion,1274.5762,1079.2086,9,1.3567
6,Australia,S8_G1,10,Super 8 stage,993.1304,808.3685,7,1.6497
7,Namibia,B,2,Group stage,449.6361,544.7604,4,-1.4863
8,Scotland,B,4,Group stage,461.52,557.3692,4,-1.4976
9,Oman,B,0,Group stage,433.4436,583.024,4,-2.3372
10,New Zealand,S8_G1,12,Finalist,1304.5012,1047.4374,9,1.7852
11,West Indies,S8_G2,10,Semifinalist,1219.9338,991.0967,8,1.7878
12,Afghanistan,C,4,Group stage,573.4205,589.3411,4,-0.2488
13,Uganda,C,0,Group stage,457.361,753.8188,4,-4.6322
14,Papua New Guinea,C,2,Group stage,499.3894,655.2644,4,-2.4355
15,South Africa,S8_G2,8,Super 8 stage,938.2168,875.7853,7,0.5574
16,Sri Lanka,D,4,Group stage,527.5116,470.3518,4,0.8931
17,Bangladesh,S8_G1,6,Super 8 stage,842.9019,843.6454,7,-0.0066
18,Netherlands,D,2,Group stage,500.4518,525.2787,4,-0.3879
19,Nepal,D,0,Group stage,435.4367,616.6762,4,-2.8319
