,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.3311,995.0004,9,1.8009
1,Pakistan,S8_G2,6,Super 8 stage,956.9907,827.4362,7,1.1567
2,Ireland,A,4,Group stage,520.3608,486.2023,4,0.5337
3,Canada,A,0,Group stage,390.0659,680.1126,4,-4.532
4,United States of America,A,2,Group stage,453.8355,568.0785,4,-1.785
5,England,S8_G2,12,Semifinalist,1152.6354,964.5146,8,1.4697
6,Australia,S8_G1,12,Finalist,1230.1467,1076.8228,9,1.0647
7,Namibia,B,4,Group stage,457.6202,529.1361,4,-1.1174
8,Scotland,B,2,Group stage,468.6977,539.6701,4,-1.1089
9,Oman,B,0,Group stage,422.5677,589.4529,4,-2.6076
10,New Zealand,S8_G1,10,Super 8 stage,1047.2366,779.7637,7,2.3882
11,West Indies,S8_G2,10,Semifinalist,1229.2944,981.7481,8,1.934
12,Afghanistan,C,4,Group stage,585.4746,602.1091,4,-0.2599
13,Uganda,C,0,Group stage,419.3152,767.4821,4,-5.4401
14,Papua New Guinea,C,2,Group stage,505.8981,641.8871,4,-2.1248
15,South Africa,S8_G2,10,Super 8 stage,973.3206,849.3081,7,1.1073
16,Sri Lanka,D,4,Group stage,516.5956,475.5493,4,0.6413
17,Bangladesh,S8_G1,6,Super 8 stage,865.8227,846.5551,7,0.172
18,Netherlands,D,2,Group stage,487.3102,538.1589,4,-0.7945
19,Nepal,D,0,Group stage,426.6733,625.2048,4,-3.1021
