,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1254.1343,1024.3154,9,1.596
1,Pakistan,S8_G2,8,Super 8 stage,932.3559,816.6347,7,1.0332
2,Ireland,A,4,Group stage,540.6223,485.5968,4,0.8598
3,Canada,A,0,Group stage,387.8191,650.3054,4,-4.1013
4,United States of America,A,2,Group stage,445.642,564.092,4,-1.8508
5,England,S8_G2,12,Semifinalist,1145.8011,974.0693,8,1.3417
6,Australia,S8_G1,10,Super 8 stage,974.505,802.541,7,1.5354
7,Namibia,B,0,Group stage,445.9905,553.6507,4,-1.6822
8,Scotland,B,4,Group stage,474.8656,551.6891,4,-1.2004
9,Oman,B,2,Group stage,453.2899,577.1821,4,-1.9358
10,New Zealand,S8_G1,10,Semifinalist,1182.9272,908.9747,8,2.1403
11,West Indies,S8_G2,12,Finalist,1352.6199,1097.4151,9,1.7723
12,Afghanistan,C,4,Group stage,561.5322,597.1514,4,-0.5565
13,Uganda,C,0,Group stage,443.9204,750.9189,4,-4.7969
14,Papua New Guinea,C,2,Group stage,474.6041,643.9232,4,-2.6456
15,South Africa,S8_G2,8,Super 8 stage,946.3634,857.2111,7,0.796
16,Sri Lanka,D,4,Group stage,535.3306,466.4272,4,1.0766
17,Bangladesh,S8_G1,6,Super 8 stage,866.6263,848.2561,7,0.164
18,Netherlands,D,2,Group stage,494.4329,541.3495,4,-0.7331
19,Nepal,D,0,Group stage,418.2545,619.9336,4,-3.1512
