,Country,Group,Points,Result,total_runs_scored,total_runs_conceded,num_matches_played,NRR
0,India,S8_G1,14,Champion,1267.2948,1018.3488,9,1.7288
1,Pakistan,S8_G2,8,Super 8 stage,939.2575,814.3372,7,1.1154
2,Ireland,A,4,Group stage,524.2038,478.7978,4,0.7095
3,Canada,A,0,Group stage,391.7166,655.211,4,-4.1171
4,United States of America,A,2,Group stage,430.5537,563.7868,4,-2.0818
5,England,S8_G2,14,Finalist,1263.699,1093.5473,9,1.1816
6,Australia,S8_G1,8,Super 8 stage,968.3694,816.6687,7,1.3545
7,Namibia,B,4,Group stage,466.8821,538.5852,4,-1.1204
8,Scotland,B,2,Group stage,478.6663,553.6802,4,-1.1721
9,Oman,B,0,Group stage,445.1283,578.2223,4,-2.0796
10,New Zealand,S8_G1,12,Semifinalist,1196.015,916.3617,8,2.1848
11,West Indies,S8_G2,8,Super 8 stage,1094.7244,852.6921,7,2.161
12,Afghanistan,C,4,Group stage,543.3044,574.9875,4,-0.495
13,Uganda,C,0,Group stage,437.9101,743.5411,4,-4.7755
14,Papua New Guinea,C,2,Group stage,495.9799,664.7887,4,-2.6376
15,South Africa,S8_G2,10,Semifinalist,1100.6259,1022.338,8,0.6116
16,Sri Lanka,D,4,Group stage,531.9962,500.9289,4,0.4854
17,Bangladesh,S8_G1,6,Super 8 stage,867.8293,833.3366,7,0.308
18,Netherlands,D,2,Group stage,485.1194,538.813,4,-0.839
19,Nepal,D,0,Group stage,439.1355,609.4389,4,-2.661
